PeakID	seqnames.x	start.x	end.x	width.x	strand.x	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	X	seqnames.y	start.y	end.y	width.y	strand.y	Conc	Conc_CFUE	Conc_ERY	Fold	p.value	FDR
chr10_128185969_128186369	chr10	128185969	128186369	401	*	Distal Intergenic	10	128131558	128180297	48740	2	56516	ENSMUST00000238843.1	-5672	ENSMUSG00000040043	Rbms2	RNA binding motif, single stranded interacting protein 2	6966	chr10	128185969	128186369	401	*	7.84930300351787	7.56434207439933	8.08715567691288	-0.411529800807367	0.00674646176788449	0.0393466124381055
chr10_128187132_128187694	chr10	128187132	128187694	563	*	Distal Intergenic	10	128194457	128209939	15483	1	216456	ENSMUST00000044776.12	-6763	ENSMUSG00000044005	Gls2	glutaminase 2 (liver, mitochondrial)	2674	chr10	128187132	128187694	563	*	9.54938400512964	9.79188466186577	9.25771874219187	0.465627085507941	0.000122548988297323	0.00186192885099302
chr10_128211640_128212173	chr10	128211640	128212173	534	*	Promoter (<=1kb)	10	128209908	128211807	1900	2	66701	ENSMUST00000061995.9	0	ENSMUSG00000051346	Spryd4	SPRY domain containing 4	5816	chr10	128211640	128212173	534	*	9.779430704043	9.55947355266664	9.9702466280438	-0.356280248233274	0.00351286006271424	0.0245386804965426
chr10_128212797_128213316	chr10	128212797	128213316	520	*	Promoter (<=1kb)	10	128209908	128211807	1900	2	66701	ENSMUST00000061995.9	-990	ENSMUSG00000051346	Spryd4	SPRY domain containing 4	3612	chr10	128212797	128213316	520	*	9.19893419016555	8.90922676159296	9.44008129655873	-0.455087950803651	0.000480183454147422	0.00540100032991343
chr10_128302845_128303718	chr10	128302845	128303718	874	*	Promoter (<=1kb)	10	128303335	128321353	18019	1	103135	ENSMUST00000005825.7	0	ENSMUSG00000005682	Pan2	PAN2 poly(A) specific ribonuclease subunit	2007	chr10	128302845	128303718	874	*	11.3609938582292	11.1270174416355	11.5622662985751	-0.401647240289263	3.1475123143376e-05	0.000637139924238135
chr10_128303777_128304177	chr10	128303777	128304177	401	*	Promoter (<=1kb)	10	128303398	128321353	17956	1	103135	ENSMUST00000219255.1	379	ENSMUSG00000005682	Pan2	PAN2 poly(A) specific ribonuclease subunit	5583	chr10	128303777	128304177	401	*	7.31462686132366	6.94389230660607	7.60930509964123	-0.490382678218714	0.00301617360332018	0.0219484300523176
chr10_128335595_128335995	chr10	128335595	128335995	401	*	Promoter (1-2kb)	10	128337734	128362479	24746	1	12974	ENSMUST00000005826.8	-1739	ENSMUSG00000005683	Cs	citrate synthase	1789	chr10	128335595	128335995	401	*	8.22002187177957	7.79721994406017	8.54658864465822	-0.624297849429102	1.67373668192152e-05	0.000380094467168393
chr10_128374344_128374744	chr10	128374344	128374744	401	*	Promoter (2-3kb)	10	128377115	128385496	8382	1	237615	ENSMUST00000167990.1	-2371	ENSMUSG00000014498	Ankrd52	ankyrin repeat domain 52	6998	chr10	128374344	128374744	401	*	6.1899254335691	5.65187047928175	6.5809245496677	-0.53304364145656	0.0068829196003914	0.0399588989147044
chr10_128411292_128411950	chr10	128411292	128411950	659	*	Promoter (<=1kb)	10	128411657	128441441	29785	1	67588	ENSMUST00000171342.2	0	ENSMUSG00000025373	Rnf41	ring finger protein 41	5681	chr10	128411292	128411950	659	*	10.1605016964846	9.95355069729943	10.3414562711996	-0.343720157115906	0.0032345976653844	0.0231318428712501
chr10_128493478_128494358	chr10	128493478	128494358	881	*	Promoter (<=1kb)	10	128490860	128493875	3016	2	17904	ENSMUST00000164181.1	0	ENSMUSG00000090841	Myl6	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	2501	chr10	128493478	128494358	881	*	11.1164948006622	10.9053610090526	11.3006378698907	-0.365812430280539	9.13942976282957e-05	0.001484636597259
chr10_128612649_128613049	chr10	128612649	128613049	401	*	Distal Intergenic	10	128624534	128626424	1891	2	27370	ENSMUST00000219591.1	13375	ENSMUSG00000025362	Rps26	ribosomal protein S26	7010	chr10	128612649	128613049	401	*	7.90175790372895	7.62373924789886	8.13475887069057	-0.40330613298156	0.00693122909946959	0.0401664924341074
chr10_128626188_128627030	chr10	128626188	128627030	843	*	Promoter (<=1kb)	10	128624534	128626424	1891	2	27370	ENSMUST00000219591.1	0	ENSMUSG00000025362	Rps26	ribosomal protein S26	1423	chr10	128626188	128627030	843	*	10.987837249995	10.7085336192665	11.2217392348002	-0.470574001121052	4.18056601638816e-06	0.000119356188016726
chr10_12868117_12868517	chr10	12868117	12868517	401	*	Promoter (<=1kb)	10	12720825	12868171	147347	2	22288	ENSMUST00000219584.1	0	ENSMUSG00000019820	Utrn	utrophin	5253	chr10	12868117	12868517	401	*	5.41526820431294	5.9191268109368	4.63435664572103	0.663773385492864	0.00238496563869897	0.0184454595475772
chr10_128695917_128696651	chr10	128695917	128696651	735	*	Promoter (<=1kb)	10	128677175	128696264	19090	2	19344	ENSMUST00000000727.3	0	ENSMUSG00000000711	Rab5b	RAB5B, member RAS oncogene family	1312	chr10	128695917	128696651	735	*	12.2453009824683	11.9324066409198	12.5022813062106	-0.515321501078777	2.62472013708808e-06	8.12762995499064e-05
chr10_128779367_128779767	chr10	128779367	128779767	401	*	Distal Intergenic	10	128790910	128799785	8876	1	58223	ENSMUST00000219404.1	-11143	ENSMUSG00000025355	Mmp19	matrix metallopeptidase 19	6789	chr10	128779367	128779767	401	*	5.05193732669616	4.21346098123662	5.57877349451906	-0.586092753021094	0.00618285704272915	0.0369951569642475
chr10_128821282_128821976	chr10	128821282	128821976	695	*	Promoter (<=1kb)	10	128821894	128877617	55724	1	66118	ENSMUST00000105230.3	0	ENSMUSG00000078427	Sarnp	SAP domain containing ribonucleoprotein	2494	chr10	128821282	128821976	695	*	11.8844137170832	11.6775528548332	12.0652994019052	-0.360407159198064	9.03573097524798e-05	0.00147191115610024
chr10_128846638_128847038	chr10	128846638	128847038	401	*	Intron (ENSMUST00000218622.1/66118, intron 5 of 6)	10	128821932	128877629	55698	1	66118	ENSMUST00000220381.1	24706	ENSMUSG00000078427	Sarnp	SAP domain containing ribonucleoprotein	990	chr10	128846638	128847038	401	*	5.78952460429755	4.37205091902409	6.49052593547431	-1.67142292056143	3.70517414334864e-07	1.52050616082652e-05
chr10_128895453_128895853	chr10	128895453	128895853	401	*	Distal Intergenic	10	128882295	128891718	9424	2	14561	ENSMUST00000026408.6	-3735	ENSMUSG00000025352	Gdf11	growth differentiation factor 11	3632	chr10	128895453	128895853	401	*	6.2151776773912	5.53202984768877	6.6769106438833	-0.73680921137808	0.000492884303425612	0.00551332890838997
chr10_128913243_128913643	chr10	128913243	128913643	401	*	Promoter (<=1kb)	10	128913846	128914623	778	2	19682	ENSMUST00000139217.1	980	ENSMUSG00000025350	Rdh5	retinol dehydrogenase 5	1821	chr10	128913243	128913643	401	*	6.51421288705255	5.74794572733992	7.01201760904657	-0.918401227697889	1.86959537997707e-05	0.000417052441137567
chr10_130375141_130375950	chr10	130375141	130375950	810	*	Distal Intergenic	10	130377925	130394332	16408	2	625068	ENSMUST00000094502.5	18382	ENSMUSG00000070601	Vmn2r84	vomeronasal 2, receptor 84	7370	chr10	130375141	130375950	810	*	7.93674186556645	8.17059201280812	7.65751221511047	0.397452036202745	0.00824452331619577	0.0454477949480441
chr10_16364030_16364430	chr10	16364030	16364430	401	*	Distal Intergenic	10	15791777	15807065	15289	1	77538	ENSMUST00000218833.1	572253	ENSMUSG00000112227	C330004P14Rik	RIKEN cDNA C330004P14 gene	2806	chr10	16364030	16364430	401	*	6.70215826442282	7.12519297731851	6.10106710348464	0.729830474165547	0.000156338396906671	0.00226278230029596
chr10_16600637_16601337	chr10	16600637	16601337	701	*	Intron (ENSMUST00000217766.1/ENSMUST00000217766.1, intron 2 of 3)	10	16951295	16963180	11886	2	100504235	ENSMUST00000208191.1	361843	ENSMUSG00000101969	Gm20125	predicted gene, 20125	5479	chr10	16600637	16601337	701	*	7.66096574647585	7.93407256791674	7.32379593382413	0.466559549395577	0.00279871570471926	0.0207525867741613
chr10_18055320_18055720	chr10	18055320	18055720	401	*	Promoter (<=1kb)	10	18055861	18125130	69270	1	19707	ENSMUST00000154718.7	-141	ENSMUSG00000019854	Reps1	RalBP1 associated Eps domain containing protein	7220	chr10	18055320	18055720	401	*	6.91448771275216	7.23799595146752	6.49681278835885	0.482022190478068	0.00774330183147238	0.0435690202965613
chr10_18234645_18235459	chr10	18234645	18235459	815	*	Promoter (<=1kb)	10	18213676	18234996	21321	2	215814	ENSMUST00000080860.12	0	ENSMUSG00000059554	Ccdc28a	coiled-coil domain containing 28A	5193	chr10	18234645	18235459	815	*	10.5234370317405	10.3368358397677	10.6886436653211	-0.317934074543788	0.00228704166169138	0.0178920360474527
chr10_20724880_20725280	chr10	20724880	20725280	401	*	Promoter (<=1kb)	10	20398004	20725078	327075	2	29863	ENSMUST00000020165.13	0	ENSMUSG00000019990	Pde7b	phosphodiesterase 7B	6911	chr10	20724880	20725280	401	*	5.7073845499838	6.12457088837225	5.11811474530047	0.548555822597459	0.00657181489458268	0.0386330666650573
chr10_20954213_20954742	chr10	20954213	20954742	530	*	Promoter (1-2kb)	10	20952547	21080429	127883	1	52906	ENSMUST00000105525.11	1666	ENSMUSG00000019986	Ahi1	Abelson helper integration site 1	5703	chr10	20954213	20954742	530	*	7.86594344714133	7.55342370439456	8.12267135807396	-0.450259245884846	0.00327221409380902	0.0233105807450779
chr10_21323246_21323646	chr10	21323246	21323646	401	*	Intron (ENSMUST00000020153.9/56422, intron 4 of 17)	10	21319088	21342057	22970	2	73990	ENSMUST00000218108.1	18411	ENSMUSG00000112654	4930455C13Rik	RIKEN cDNA 4930455C13 gene	7329	chr10	21323246	21323646	401	*	5.07546829611692	4.27810855451018	5.58602392640935	-0.556672308860578	0.00810339212243755	0.0449197041558563
chr10_21385135_21385586	chr10	21385135	21385586	452	*	Exon (ENSMUST00000161285.1/237320, exon 3 of 3)	10	21377347	21388996	11650	1	237320	ENSMUST00000159163.1	7788	ENSMUSG00000037542	Aldh8a1	aldehyde dehydrogenase 8 family, member A1	7593	chr10	21385135	21385586	452	*	5.99295633918031	5.46221920715428	6.38009719770022	-0.512126893726383	0.0092010858058903	0.0492312015061116
chr10_24040116_24040753	chr10	24040116	24040753	638	*	Promoter (2-3kb)	10	24037614	24038690	1077	1	276742	ENSMUST00000092656.3	2502	ENSMUSG00000100689	Taar7e	trace amine-associated receptor 7E	5725	chr10	24040116	24040753	638	*	7.28596602328262	7.58479421003307	6.90862498002801	0.4895929664181	0.00331521404091088	0.0235261486183557
chr10_25359535_25360079	chr10	25359535	25360079	545	*	Promoter (<=1kb)	10	25359798	25523515	163718	1	13822	ENSMUST00000053748.15	0	ENSMUSG00000019978	Epb41l2	erythrocyte membrane protein band 4.1 like 2	4586	chr10	25359535	25360079	545	*	6.68955781096403	7.07992411123172	6.15270698835152	0.607496802824871	0.00137514597151678	0.0121823060150048
chr10_26769908_26770426	chr10	26769908	26770426	519	*	Promoter (2-3kb)	10	26772477	26918648	146172	1	73910	ENSMUST00000039557.8	-2051	ENSMUSG00000039031	Arhgap18	Rho GTPase activating protein 18	7553	chr10	26769908	26770426	519	*	7.24054617885221	7.5086864344361	6.91092526711078	0.433164144710712	0.00901792186672125	0.0485055673383474
chr10_28566275_28567239	chr10	28566275	28567239	965	*	Exon (ENSMUST00000166468.1/19272, exon 17 of 32)	10	28560151	28565436	5286	1	19272	ENSMUST00000219621.1	6124	ENSMUSG00000019889	Ptprk	protein tyrosine phosphatase receptor type K	4232	chr10	28566275	28567239	965	*	8.06324119858143	8.34776121273658	7.70847255139701	0.499745892291567	0.000988389129104	0.0094884889291371
chr10_28588086_28588817	chr10	28588086	28588817	732	*	Exon (ENSMUST00000220404.1/ENSMUST00000220404.1, exon 1 of 1)	10	28580459	28591905	11447	1	19272	ENSMUST00000220357.1	7627	ENSMUSG00000019889	Ptprk	protein tyrosine phosphatase receptor type K	5287	chr10	28588086	28588817	732	*	6.82999953526067	7.17485543818553	6.37592022431998	0.553754495607057	0.0024268611267268	0.0186487775667732
chr10_28590801_28591201	chr10	28590801	28591201	401	*	Intron (ENSMUST00000166468.1/19272, intron 29 of 31)	10	28580459	28591905	11447	1	19272	ENSMUST00000220357.1	10342	ENSMUSG00000019889	Ptprk	protein tyrosine phosphatase receptor type K	5038	chr10	28590801	28591201	401	*	5.11630342113059	5.66490920318078	4.2201797151582	0.706986096022583	0.00199805116196855	0.0161125098367003
chr10_29361979_29362466	chr10	29361979	29362466	488	*	Promoter (<=1kb)	10	29344176	29362442	18267	2	68031	ENSMUST00000160144.8	0	ENSMUSG00000038876	Rnf146	ring finger protein 146	4713	chr10	29361979	29362466	488	*	8.48701653444305	8.73955578053874	8.18068939858725	0.449849241059277	0.00153292146395187	0.0132140887578978
chr10_30200263_30200793	chr10	30200263	30200793	531	*	Promoter (<=1kb)	10	30194569	30200492	5924	2	66311	ENSMUST00000216853.1	0	ENSMUSG00000075266	Cenpw	centromere protein W	1699	chr10	30200263	30200793	531	*	9.64140738859716	9.92805333273179	9.28332122344696	0.557148822809711	1.2097400751387e-05	0.000289276692364095
chr10_30719890_30720290	chr10	30719890	30720290	401	*	Promoter (2-3kb)	10	30694165	30722705	28541	2	211329	ENSMUST00000217398.1	2415	ENSMUSG00000039697	Ncoa7	nuclear receptor coactivator 7	3718	chr10	30719890	30720290	401	*	5.63184156183537	4.79131960742809	6.15947095273221	-0.791515835606427	0.000553000365788914	0.00604269657367031
chr10_30800736_30801136	chr10	30800736	30801136	401	*	Promoter (1-2kb)	10	30645584	30803107	157524	2	211329	ENSMUST00000068567.4	1971	ENSMUSG00000039697	Ncoa7	nuclear receptor coactivator 7	1703	chr10	30800736	30801136	401	*	6.47708111433122	5.64400497322476	7.00181573317525	-1.00689752148307	1.21770115410741e-05	0.000290496446200363
chr10_30802020_30802420	chr10	30802020	30802420	401	*	Promoter (<=1kb)	10	30645584	30803107	157524	2	211329	ENSMUST00000068567.4	687	ENSMUSG00000039697	Ncoa7	nuclear receptor coactivator 7	4844	chr10	30802020	30802420	401	*	8.24083277278459	7.91911923440513	8.50372412321736	-0.470487280736172	0.00171484320817635	0.0143825216801364
chr10_31012781_31013181	chr10	31012781	31013181	401	*	Intron (ENSMUST00000214464.1/ENSMUST00000214464.1, intron 3 of 4)	10	30832359	30842801	10443	2	15214	ENSMUST00000019924.8	-169980	ENSMUSG00000019789	Hey2	hairy/enhancer-of-split related with YRPW motif 2	3323	chr10	31012781	31013181	401	*	5.05240106010783	5.68716539725759	3.8917670061272	0.962406977698806	0.00033215593781481	0.00406093869563716
chr10_34019586_34020147	chr10	34019586	34020147	562	*	Promoter (<=1kb)	10	33996555	34019624	23070	2	66521	ENSMUST00000019917.5	0	ENSMUSG00000019782	Rwdd1	RWD domain containing 1	4090	chr10	34019586	34020147	562	*	10.3338546155014	10.5514937919788	10.0774485521139	0.408597770182351	0.000843557038204736	0.00837926449661218
chr10_34238561_34238961	chr10	34238561	34238961	401	*	Distal Intergenic	10	34151393	34207715	56323	2	212898	ENSMUST00000048010.8	-30846	ENSMUSG00000039497	Dse	dermatan sulfate epimerase	4043	chr10	34238561	34238961	401	*	5.52707673755087	6.04852184098552	4.70239740412971	0.766705775107533	0.000791352435385673	0.0079520839456873
chr10_34418398_34418975	chr10	34418398	34418975	578	*	Promoter (<=1kb)	10	34303609	34418539	114931	2	319638	ENSMUST00000105512.7	0	ENSMUSG00000039480	Nt5dc1	5'-nucleotidase domain containing 1	6011	chr10	34418398	34418975	578	*	9.70336304289071	9.9139057816128	9.45675636319675	0.380855648466292	0.00394804548302867	0.0266814409965802
chr10_3975887_3976287	chr10	3975887	3976287	401	*	Promoter (2-3kb)	10	3973144	4156111	182968	1	270685	ENSMUST00000043735.7	2743	ENSMUSG00000040675	Mthfd1l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	3928	chr10	3975887	3976287	401	*	7.91630512527519	7.54687923115779	8.21015763165206	-0.524440627098527	0.000695300658532392	0.00719144089974427
chr10_3993455_3994087	chr10	3993455	3994087	633	*	Intron (ENSMUST00000117291.7/270685, intron 7 of 27)	10	3973144	4156111	182968	1	270685	ENSMUST00000043735.7	20311	ENSMUSG00000040675	Mthfd1l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	616	chr10	3993455	3994087	633	*	10.2117883097209	9.83952150161438	10.5074318106378	-0.612132825778752	8.81403606449915e-09	5.81311433753907e-07
chr10_40032931_40033331	chr10	40032931	40033331	401	*	Distal Intergenic	10	40001575	40025268	23694	2	215929	ENSMUST00000163705.2	-7663	ENSMUSG00000038522	Mfsd4b1	major facilitator superfamily domain containing 4B1	6165	chr10	40032931	40033331	401	*	5.15899644312447	4.36355112964547	5.66877810724691	-0.617241755899071	0.00431295361041603	0.0284221194372055
chr10_40125140_40125540	chr10	40125140	40125540	401	*	Intron (ENSMUST00000092566.7/72472, intron 1 of 5)	10	40033532	40142254	108723	2	72472	ENSMUST00000092566.7	16714	ENSMUSG00000019838	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	183	chr10	40125140	40125540	401	*	10.2439776623946	9.62633953683706	10.6750795738206	-0.975349183760905	6.89724045050764e-15	1.53122506985122e-12
chr10_40131716_40132329	chr10	40131716	40132329	614	*	Intron (ENSMUST00000092566.7/72472, intron 1 of 5)	10	40033532	40142254	108723	2	72472	ENSMUST00000092566.7	9925	ENSMUSG00000019838	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	1133	chr10	40131716	40132329	614	*	10.9140233374876	10.5447346548936	11.2077891960553	-0.590000059209367	1.01845685308607e-06	3.65197233630431e-05
chr10_40133637_40134037	chr10	40133637	40134037	401	*	Exon (ENSMUST00000217252.1/72472, exon 2 of 2)	10	40033532	40142254	108723	2	72472	ENSMUST00000092566.7	8217	ENSMUSG00000019838	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	6826	chr10	40133637	40134037	401	*	7.66852992645808	7.36114314773913	7.92178805235942	-0.429932299870458	0.00628711551424183	0.0374196662755791
chr10_40149581_40150133	chr10	40149581	40150133	553	*	Distal Intergenic	10	40132902	40142258	9357	2	72472	ENSMUST00000217252.1	-7323	ENSMUSG00000019838	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	3288	chr10	40149581	40150133	553	*	9.83264802635906	9.55726606503401	10.0637958739567	-0.441190289309815	0.000320126828062972	0.0039555330424922
chr10_40177602_40178002	chr10	40177602	40178002	401	*	Distal Intergenic	10	40132902	40142258	9357	2	72472	ENSMUST00000217252.1	-35344	ENSMUSG00000019838	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	546	chr10	40177602	40178002	401	*	7.28612578530333	6.44776390161007	7.81291752230514	-1.17945996561774	2.59682152411122e-09	1.93225399377411e-07
chr10_40212264_40213008	chr10	40212264	40213008	745	*	Distal Intergenic	10	40223683	40227798	4116	2	67239	ENSMUST00000182287.1	14790	ENSMUSG00000038510	Rpf2	ribosome production factor 2 homolog	1595	chr10	40212264	40213008	745	*	8.86108932490602	8.47237603544479	9.16698920846818	-0.600054312343257	8.33836174959259e-06	0.000212390359122695
chr10_40302074_40302648	chr10	40302074	40302648	575	*	Promoter (<=1kb)	10	40289324	40302186	12863	2	100041585	ENSMUST00000213620.1	0	ENSMUSG00000063953	Amd2	S-adenosylmethionine decarboxylase 2	4936	chr10	40302074	40302648	575	*	10.366656800097	10.1599116627357	10.5474540275204	-0.347320204484795	0.00181220257200625	0.0149135943829809
