seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr15	82218704	82218797	94	*	Distal Intergenic	15	82223060	82224302	1243	2	72049	ENSMUST00000229984.1	5505	ENSMUSG00000068105	Tnfrsf13c	tumor necrosis factor receptor superfamily, member 13c
chr2	126147848	126147981	134	*	Promoter (1-2kb)	2	125983628	126146251	162624	2	75823	ENSMUST00000178118.7	-1597	ENSMUSG00000027209	Fam227b	family with sequence similarity 227, member B
chr2	124662404	124662565	162	*	Exon (ENSMUST00000132088.1/214968, exon 16 of 16)	2	124653635	124665309	11675	1	214968	ENSMUST00000103238.1	8769	ENSMUSG00000027200	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D
chr12	17471524	17471759	236	*	Distal Intergenic	12	17544794	17551084	6291	1	18263	ENSMUST00000171737.2	-73035	ENSMUSG00000011179	Odc1	ornithine decarboxylase, structural 1
chr4	44901359	44901449	91	*	Intron (ENSMUST00000107824.8/319885, intron 5 of 8)	4	44907202	44931362	24161	1	319885	ENSMUST00000107823.10	-5753	ENSMUSG00000035649	Zcchc7	zinc finger, CCHC domain containing 7
chr2	69047387	69047647	261	*	Intron (ENSMUST00000028426.8/241447, intron 5 of 9)	2	68959911	69051328	91418	1	241447	ENSMUST00000141498.1	87476	ENSMUSG00000027035	Cers6	ceramide synthase 6
chr14	107052075	107052429	355	*	Distal Intergenic	14	106417187	106486520	69334	2	73631	ENSMUST00000186311.1	-565555	ENSMUSG00000099794	1700128A07Rik	RIKEN cDNA 1700128A07 gene
chr4	65403253	65403606	354	*	Intron (ENSMUST00000084496.2/56079, intron 19 of 21)	4	65604986	65616238	11253	1	69807	ENSMUST00000050850.13	-201380	ENSMUSG00000051675	Trim32	tripartite motif-containing 32
chr5	147024774	147024873	100	*	Intron (ENSMUST00000016664.7/140887, intron 7 of 9)	5	147016655	147076586	59932	2	140887	ENSMUST00000016664.7	51713	ENSMUSG00000016520	Lnx2	ligand of numb-protein X 2
chr15	78088765	78088858	94	*	Intron (ENSMUST00000019290.2/12300, intron 1 of 3)	15	77991748	78120028	128281	2	12300	ENSMUST00000019290.2	31170	ENSMUSG00000019146	Cacng2	calcium channel, voltage-dependent, gamma subunit 2
chr3	141778383	141778966	584	*	Intron (ENSMUST00000106236.8/22253, intron 7 of 15)	3	141789852	141791986	2135	1	22253	ENSMUST00000123631.1	-10886	ENSMUSG00000059921	Unc5c	unc-5 netrin receptor C
chr14	120158997	120159130	134	*	Intron (ENSMUST00000226227.1/ENSMUST00000226227.1, intron 2 of 8)	14	120275669	120431697	156029	1	105559	ENSMUST00000088419.12	-116539	ENSMUSG00000022139	Mbnl2	muscleblind like splicing factor 2
chr8	73291777	73291936	160	*	Intron (ENSMUST00000004497.10/16795, intron 1 of 14)	8	72814599	73352556	537958	2	16795	ENSMUST00000004497.10	60620	ENSMUSG00000004383	Large1	LARGE xylosyl- and glucuronyltransferase 1
chr3	101346139	101346285	147	*	Distal Intergenic	3	101377083	101379540	2458	1	78908	ENSMUST00000198995.4	-30798	ENSMUSG00000042035	Igsf3	immunoglobulin superfamily, member 3
chr11	113636754	113636895	142	*	Intron (ENSMUST00000125890.7/69806, intron 1 of 5)	11	113649169	113662947	13779	1	16834	ENSMUST00000018805.14	-12274	ENSMUSG00000018661	Cog1	component of oligomeric golgi complex 1
chr5	45675191	45675317	127	*	Promoter (<=1kb)	5	45676013	45700127	24115	1	54392	ENSMUST00000134309.5	-696	ENSMUSG00000015880	Ncapg	non-SMC condensin I complex, subunit G
chr11	81847874	81848130	257	*	Intron (ENSMUST00000066197.6/11418, intron 1 of 9)	11	81860673	81866416	5744	1	71388	ENSMUST00000126433.1	-12543	ENSMUSG00000020703	5530401A14Rik	RIKEN cDNA 5530401A14 gene
chr18	16958921	16959157	237	*	Distal Intergenic	18	17019051	17137559	118509	1	75433	ENSMUST00000147119.7	-59894	ENSMUSG00000087170	1700001G01Rik	RIKEN cDNA 1700001G01 gene
chr12	4417682	4417817	136	*	Promoter (<=1kb)	12	4339111	4416807	77697	2	17977	ENSMUST00000219715.1	-875	ENSMUSG00000020647	Ncoa1	nuclear receptor coactivator 1
chr9	28463671	28463973	303	*	Intron (ENSMUST00000115243.8/330908, intron 2 of 7)	9	28404169	28650288	246120	1	330908	ENSMUST00000150098.1	59502	ENSMUSG00000062257	Opcml	opioid binding protein/cell adhesion molecule-like
chr17	63755173	63755318	146	*	Distal Intergenic	17	63863062	63923397	60336	1	14158	ENSMUST00000233225.1	-107744	ENSMUSG00000000127	Fer	FER tyrosine kinase
chr3	130437078	130437215	138	*	Intron (ENSMUST00000143830.2/77018, intron 5 of 19)	3	130617448	130634809	17362	1	71760	ENSMUST00000166187.7	-180233	ENSMUSG00000019232	Etnppl	ethanolamine phosphate phospholyase
chr3	25679532	25679829	298	*	Intron (ENSMUST00000193603.5/192167, intron 5 of 7)	3	25431811	26133734	701924	2	192167	ENSMUST00000075054.9	453905	ENSMUSG00000063887	Nlgn1	neuroligin 1
chr6	95621781	95621957	177	*	Intron (ENSMUST00000204224.2/20917, intron 2 of 10)	6	95566485	95644009	77525	2	20917	ENSMUST00000203071.1	22052	ENSMUSG00000061838	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit
chr11	36036477	36036661	185	*	Intron (ENSMUST00000102801.7/23964, intron 27 of 30)	11	35838400	35980527	142128	2	211652	ENSMUST00000018993.6	-55950	ENSMUSG00000018849	Wwc1	WW, C2 and coiled-coil domain containing 1
chr10	21588627	21588766	140	*	Distal Intergenic	10	21593145	21622376	29232	1	67692	ENSMUST00000057341.5	-4379	ENSMUSG00000050844	1700020N01Rik	RIKEN cDNA 1700020N01 gene
chr12	117868157	117868439	283	*	Intron (ENSMUST00000176499.1/217946, intron 4 of 4)	12	117843888	117875627	31740	1	217946	ENSMUST00000177339.1	24269	ENSMUSG00000021175	Cdca7l	cell division cycle associated 7 like
chr2	56461306	56461454	149	*	Distal Intergenic	2	56785811	56785907	97	1	102465169	ENSMUST00000184814.1	-324357	ENSMUSG00000098437	Mir195b	microRNA 195b
chr9	23276329	23276534	206	*	Intron (ENSMUST00000071982.6/73230, intron 3 of 14)	9	23223286	23229349	6064	1	73230	ENSMUST00000217648.1	53043	ENSMUSG00000031963	Bmper	BMP-binding endothelial regulator
chr9	30137917	30138213	297	*	Distal Intergenic	9	29941548	29963141	21594	2	235106	ENSMUST00000151977.1	-174776	ENSMUSG00000059974	Ntm	neurotrimin
chr7	125801404	125801493	90	*	Intron (ENSMUST00000124223.7/233865, intron 7 of 26)	7	125786255	125861996	75742	1	233865	ENSMUST00000122337.7	15149	ENSMUSG00000032743	Katnip	katanin interacting protein
chr13	89570571	89570658	88	*	Intron (ENSMUST00000022108.8/12950, intron 1 of 4)	13	89584511	89601590	17080	1	12950	ENSMUST00000225678.1	-13853	ENSMUSG00000021613	Hapln1	hyaluronan and proteoglycan link protein 1
chr4	34259586	34259718	133	*	Distal Intergenic	4	34028314	34050191	21878	2	67652	ENSMUST00000029927.5	-209395	ENSMUSG00000028264	Spaca1	sperm acrosome associated 1
chr17	84072204	84072345	142	*	Distal Intergenic	17	84078660	84089875	11216	1	74473	ENSMUST00000234076.1	-6315	ENSMUSG00000117571	4933433H22Rik	RIKEN cDNA 4933433H22 gene
chr6	120073927	120074017	91	*	Distal Intergenic	6	120093350	120200339	106990	1	29862	ENSMUST00000112711.8	-19333	ENSMUSG00000041377	Ninj2	ninjurin 2
chr7	88734648	88734820	173	*	Distal Intergenic	7	88430394	88490829	60436	1	72433	ENSMUST00000208478.1	304254	ENSMUSG00000030559	Rab38	RAB38, member RAS oncogene family
chr8	8847705	8847921	217	*	Intron (ENSMUST00000207035.1/ENSMUST00000207035.1, intron 2 of 4)	8	8665075	8690521	25447	2	234023	ENSMUST00000048545.9	-157184	ENSMUSG00000040459	Arglu1	arginine and glutamate rich 1
chr5	14231123	14231244	122	*	Exon (ENSMUST00000199698.1/ENSMUST00000199698.1, exon 1 of 1)	5	14025276	14256689	231414	1	20349	ENSMUST00000073957.7	205847	ENSMUSG00000063531	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E
chr8	95272990	95273226	237	*	Intron (ENSMUST00000119870.8/333329, intron 16 of 32)	8	95240981	95281590	40610	2	333329	ENSMUST00000120044.8	8364	ENSMUSG00000031789	Cngb1	cyclic nucleotide gated channel beta 1
chr11	25104498	25104695	198	*	Distal Intergenic	11	25326107	25367137	41031	1	71234	ENSMUST00000125234.7	-221412	ENSMUSG00000033015	4933427E13Rik	RIKEN cDNA 4933427E13 gene
chr9	68913899	68914042	144	*	Intron (ENSMUST00000034766.13/19883, intron 1 of 10)	9	68655303	68664180	8878	1	19883	ENSMUST00000143507.1	258596	ENSMUSG00000032238	Rora	RAR-related orphan receptor alpha
chr9	31266158	31266298	141	*	Distal Intergenic	9	31280538	31330618	50081	1	382066	ENSMUST00000117389.7	-14240	ENSMUSG00000042496	Prdm10	PR domain containing 10
chr18	49771053	49771178	126	*	Distal Intergenic	18	49696145	49755601	59457	2	68857	ENSMUST00000163590.8	-15452	ENSMUSG00000024505	Dtwd2	DTW domain containing 2
chr15	57731187	57731442	256	*	Intron (ENSMUST00000096430.10/387609, intron 1 of 3)	15	57695729	57821110	125382	1	387609	ENSMUST00000160990.1	35458	ENSMUSG00000071757	Zhx2	zinc fingers and homeoboxes 2
chr3	122704091	122704608	518	*	Distal Intergenic	3	122728947	122859374	130428	1	242202	ENSMUST00000066728.9	-24339	ENSMUSG00000053965	Pde5a	phosphodiesterase 5A, cGMP-specific
chr9	62608572	62608701	130	*	Distal Intergenic	9	62677826	62783982	106157	1	319480	ENSMUST00000034774.8	-69125	ENSMUSG00000032243	Itga11	integrin alpha 11
chr5	58084105	58084242	138	*	Intron (ENSMUST00000191837.5/54216, intron 2 of 2)	5	57722209	58129454	407246	1	54216	ENSMUST00000192048.1	361896	ENSMUSG00000029108	Pcdh7	protocadherin 7
chr2	48328269	48328463	195	*	Intron (ENSMUST00000127672.1/ENSMUST00000127672.1, intron 1 of 5)	2	48814109	48903269	89161	1	11480	ENSMUST00000063886.3	-485646	ENSMUSG00000052155	Acvr2a	activin receptor IIA
chr11	18272541	18272669	129	*	Distal Intergenic	11	18095986	18103384	7399	1	327872	ENSMUST00000150694.1	176555	ENSMUSG00000085453	Gm12018	predicted gene 12018
chr8	122382137	122382222	86	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122376681	122417359	40679	1	76014	ENSMUST00000176629.7	5456	ENSMUSG00000017478	Zc3h18	zinc finger CCCH-type containing 18
chr8	124682334	124682560	227	*	Promoter (<=1kb)	8	124679035	124682530	3496	2	234875	ENSMUST00000131633.1	0	ENSMUSG00000037300	Ttc13	tetratricopeptide repeat domain 13
chr3	101407507	101407883	377	*	Exon (ENSMUST00000197514.1/ENSMUST00000197514.1, exon 1 of 1)	3	101378338	101460156	81819	1	78908	ENSMUST00000195164.1	29169	ENSMUSG00000042035	Igsf3	immunoglobulin superfamily, member 3
chr2	31049073	31049158	86	*	Intron (ENSMUST00000073879.11/14269, intron 9 of 13)	2	31033091	31055444	22354	2	14269	ENSMUST00000128431.2	6286	ENSMUSG00000075415	Fnbp1	formin binding protein 1
chr3	141529733	141529880	148	*	Intron (ENSMUST00000106236.8/22253, intron 1 of 15)	3	141465671	141830538	364868	1	22253	ENSMUST00000142762.1	64062	ENSMUSG00000059921	Unc5c	unc-5 netrin receptor C
chr10	91695658	91695744	87	*	Distal Intergenic	10	91888829	91953580	64752	1	102633867	ENSMUST00000217529.1	-193085	ENSMUSG00000111657	Gm31592	predicted gene, 31592
chr15	27063372	27063520	149	*	Distal Intergenic	15	26540459	26895580	355122	2	448987	ENSMUST00000059204.10	-167792	ENSMUSG00000043556	Fbxl7	F-box and leucine-rich repeat protein 7
chr5	149248148	149248240	93	*	Exon (ENSMUST00000174933.2/ENSMUST00000174933.2, exon 1 of 1)	5	149264767	149288153	23387	1	11690	ENSMUST00000071130.4	-16527	ENSMUSG00000060063	Alox5ap	arachidonate 5-lipoxygenase activating protein
chr7	79397655	79397850	196	*	Promoter (1-2kb)	7	79399136	79435691	36556	1	208836	ENSMUST00000137667.2	-1286	ENSMUSG00000039187	Fanci	Fanconi anemia, complementation group I
chr16	37141810	37141944	135	*	Intron (ENSMUST00000114787.7/207227, intron 22 of 27)	16	37085915	37095417	9503	1	77782	ENSMUST00000182717.1	55895	ENSMUSG00000034206	Polq	polymerase (DNA directed), theta
chr5	36024266	36024408	143	*	Intron (ENSMUST00000037370.13/81840, intron 24 of 26)	5	35984188	35989668	5481	1	70292	ENSMUST00000212374.1	40078	ENSMUSG00000029094	Afap1	actin filament associated protein 1
chr5	84481063	84481284	222	*	Distal Intergenic	5	84330775	84417382	86608	2	13839	ENSMUST00000136775.1	-63681	ENSMUSG00000029245	Epha5	Eph receptor A5
chr3	62585132	62585396	265	*	Intron (ENSMUST00000058535.5/229357, intron 3 of 3)	3	62594808	62602774	7967	2	229357	ENSMUST00000149007.1	17378	ENSMUSG00000043441	Gpr149	G protein-coupled receptor 149
chr7	67704263	67704479	217	*	Intron (ENSMUST00000032774.15/67009, intron 8 of 11)	7	67725261	67726014	754	1	67009	ENSMUST00000154697.1	-20782	ENSMUSG00000030555	Ttc23	tetratricopeptide repeat domain 23
chr19	14485266	14485452	187	*	Intron (ENSMUST00000052011.14/21888, intron 8 of 19)	19	14543726	14595539	51814	2	21888	ENSMUST00000235975.1	110087	ENSMUSG00000024642	Tle4	transducin-like enhancer of split 4
chr9	76722984	76723139	156	*	Distal Intergenic	9	76490054	76567116	77063	2	208994	ENSMUST00000183437.7	-155868	ENSMUSG00000032358	Fam83b	family with sequence similarity 83, member B
chr5	135495839	135495926	88	*	Intron (ENSMUST00000060311.11/215114, intron 1 of 30)	5	135449749	135489258	39510	2	215114	ENSMUST00000201998.1	-6581	ENSMUSG00000039959	Hip1	huntingtin interacting protein 1
chr7	66803901	66804182	282	*	Intron (ENSMUST00000066475.10/545975, intron 10 of 10)	7	66839735	66969555	129821	1	233332	ENSMUST00000156396.7	-35553	ENSMUSG00000058145	Adamts17	ADAM metallopeptidase with thrombospondin type 1 motif 17
chr17	84896044	84896184	141	*	Distal Intergenic	17	84956741	85023991	67251	1	19043	ENSMUST00000112305.9	-60557	ENSMUSG00000061130	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform
chr3	145852856	145853123	268	*	Intron (ENSMUST00000029845.14/69219, intron 3 of 5)	3	145810479	145889295	78817	1	69219	ENSMUST00000127193.1	42377	ENSMUSG00000028194	Ddah1	dimethylarginine dimethylaminohydrolase 1
chr16	34325805	34325932	128	*	Intron (ENSMUST00000076810.11/545156, intron 6 of 59)	16	34357268	34361799	4532	2	545156	ENSMUST00000156668.1	35867	ENSMUSG00000061751	Kalrn	kalirin, RhoGEF kinase
chr18	80081057	80081355	299	*	Intron (ENSMUST00000070219.8/93737, intron 2 of 2)	18	80046890	80119639	72750	1	93737	ENSMUST00000070219.8	34167	ENSMUSG00000056214	Pard6g	par-6 family cell polarity regulator gamma
chr2	102866192	102866311	120	*	Intron (ENSMUST00000005218.14/12505, intron 1 of 18)	2	102814133	102901346	87214	2	12505	ENSMUST00000111192.2	35035	ENSMUSG00000005087	Cd44	CD44 antigen
chr4	67677694	67678012	319	*	Distal Intergenic	4	68312657	68321961	9305	2	102633975	ENSMUST00000140639.1	643949	ENSMUSG00000086790	Gm12911	predicted gene 12911
chr9	80688509	80688783	275	*	Distal Intergenic	9	80313995	80465481	151487	2	63859	ENSMUST00000113250.9	-223028	ENSMUSG00000032343	Impg1	interphotoreceptor matrix proteoglycan 1
chr18	32644225	32644491	267	*	Distal Intergenic	18	32528322	32560034	31713	2	71683	ENSMUST00000174459.1	-84191	ENSMUSG00000090523	Gypc	glycophorin C
chr16	15254772	15254906	135	*	Distal Intergenic	16	15555881	15594472	38592	2	70620	ENSMUST00000118236.7	339566	ENSMUSG00000022674	Ube2v2	ubiquitin-conjugating enzyme E2 variant 2
chr14	28456332	28456811	480	*	Promoter (<=1kb)	14	28455521	28476003	20483	1	238988	ENSMUST00000224045.1	811	ENSMUSG00000040640	Erc2	ELKS/RAB6-interacting/CAST family member 2
chr7	118096315	118096402	88	*	Distal Intergenic	7	118109663	118115228	5566	2	267019	ENSMUST00000134270.1	18826	ENSMUSG00000008683	Rps15a	ribosomal protein S15A
chr7	66238345	66238432	88	*	Intron (ENSMUST00000167705.7/233328, intron 2 of 2)	7	66226912	66262470	35559	2	233328	ENSMUST00000167705.7	24038	ENSMUSG00000015133	Lrrk1	leucine-rich repeat kinase 1
chr15	51980590	51980767	178	*	Intron (ENSMUST00000022927.10/19357, intron 2 of 13)	15	51973837	51991510	17674	2	19357	ENSMUST00000226529.1	10743	ENSMUSG00000022314	Rad21	RAD21 cohesin complex component
chr9	9144597	9144777	181	*	Intron (ENSMUST00000093893.11/71544, intron 3 of 22)	9	9236288	9260883	24596	1	100579151	ENSMUST00000189204.1	-91511	ENSMUSG00000085253	Gm16833	predicted gene, 16833
chr9	55561156	55561265	110	*	Intron (ENSMUST00000214747.1/244891, intron 30 of 32)	9	55542336	55544280	1945	1	104360	ENSMUST00000165302.1	18820	ENSMUSG00000032318	Isl2	insulin related protein 2 (islet 2)
chr12	27992334	27992420	87	*	Distal Intergenic	12	28510555	28516714	6160	2	68511	ENSMUST00000186301.1	524294	ENSMUSG00000020633	Dcdc2c	doublecortin domain containing 2C
chr5	96620322	96620553	232	*	Promoter (2-3kb)	5	96617581	96636878	19298	1	231470	ENSMUST00000199204.4	2741	ENSMUSG00000034687	Fras1	Fraser extracellular matrix complex subunit 1
chr14	31453285	31453371	87	*	Distal Intergenic	14	31359880	31436078	76199	2	24056	ENSMUST00000140002.7	-17207	ENSMUSG00000021892	Sh3bp5	SH3-domain binding protein 5 (BTK-associated)
chr10	102514260	102514423	164	*	Promoter (2-3kb)	10	102512222	102549736	37515	1	237504	ENSMUST00000219445.1	2038	ENSMUSG00000044921	Rassf9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9
chr4	142189846	142189985	140	*	Intron (ENSMUST00000155023.7/71529, intron 1 of 13)	4	142139243	142210108	70866	2	71529	ENSMUST00000129032.7	20123	ENSMUSG00000040606	Kazn	kazrin, periplakin interacting protein
chr7	101673513	101673697	185	*	Intron (ENSMUST00000137214.7/20480, intron 2 of 5)	7	101682116	101763695	81580	1	20480	ENSMUST00000147439.7	-8419	ENSMUSG00000001829	Clpb	ClpB caseinolytic peptidase B
chr15	12643914	12644000	87	*	Intron (ENSMUST00000189469.6/68070, intron 2 of 4)	15	12588515	12599056	10542	2	68070	ENSMUST00000189746.1	-44858	ENSMUSG00000022197	Pdzd2	PDZ domain containing 2
chr5	39804762	39804965	204	*	Distal Intergenic	5	39613935	39755475	141541	2	15476	ENSMUST00000117944.1	-49287	ENSMUSG00000051022	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1
chr6	8339522	8339778	257	*	Intron (ENSMUST00000159335.7/100036521, intron 2 of 4)	6	8270466	8428767	158302	1	100036521	ENSMUST00000159168.2	69056	ENSMUSG00000089862	Umad1	UMAP1-MVP12 associated (UMA) domain containing 1
chr6	93274184	93274520	337	*	Distal Intergenic	6	92926231	92943492	17262	2	101401	ENSMUST00000136751.1	-330692	ENSMUSG00000030022	Adamts9	ADAM metallopeptidase with thrombospondin type 1 motif 9
chr11	78198012	78198137	126	*	Intron (ENSMUST00000078099.3/216974, intron 1 of 3)	11	78194734	78205763	11030	1	216974	ENSMUST00000108317.2	3278	ENSMUSG00000044122	Proca1	protein interacting with cyclin A1
chr18	3289913	3289999	87	*	Intron (ENSMUST00000151311.7/12916, intron 4 of 6)	18	3267572	3281769	14198	2	12916	ENSMUST00000147138.7	-8144	ENSMUSG00000063889	Crem	cAMP responsive element modulator
chr5	81068248	81068452	205	*	Intron (ENSMUST00000147226.7/319387, intron 2 of 5)	5	81021810	81561051	539242	1	319387	ENSMUST00000127046.1	46438	ENSMUSG00000037605	Adgrl3	adhesion G protein-coupled receptor L3
chr17	9529466	9529613	148	*	Distal Intergenic	17	9666495	9669717	3223	2	67543	ENSMUST00000057190.3	140104	ENSMUSG00000046173	Pabpc6	poly(A) binding protein, cytoplasmic 6
chr5	5691759	5691843	85	*	Promoter (2-3kb)	5	5670938	5694052	23115	2	74051	ENSMUST00000115425.8	2209	ENSMUSG00000015653	Steap2	six transmembrane epithelial antigen of prostate 2
chr13	31362475	31362660	186	*	Intron (ENSMUST00000148552.1/ENSMUST00000148552.1, intron 2 of 2)	13	31213410	31241086	27677	2	73924	ENSMUST00000153175.2	-121389	ENSMUSG00000087460	4930401O12Rik	RIKEN cDNA 4930401O12 gene
chr15	69481117	69481407	291	*	Distal Intergenic	15	69270533	69274720	4188	1	75076	ENSMUST00000231164.1	210584	ENSMUSG00000116167	4930504C09Rik	RIKEN cDNA 4930504C09 gene
chr13	24993167	24993440	274	*	Promoter (1-2kb)	13	24993616	24994799	1184	2	380836	ENSMUST00000225296.1	1359	ENSMUSG00000021339	Mrs2	MRS2 magnesium transporter
chr4	50239474	50239661	188	*	Distal Intergenic	4	49769635	49845744	76110	2	242443	ENSMUST00000131797.1	-393730	ENSMUSG00000039579	Grin3a	glutamate receptor ionotropic, NMDA3A
chr8	119935667	119935858	192	*	Intron (ENSMUST00000144458.7/22224, intron 2 of 13)	8	119944078	119948718	4641	1	22224	ENSMUST00000135210.1	-8220	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10
chr1	158987145	158987368	224	*	Distal Intergenic	1	158958127	158980490	22364	2	72025	ENSMUST00000159892.1	-6655	ENSMUSG00000047661	1600012P17Rik	RIKEN cDNA 1600012P17 gene
chr9	89915968	89916054	87	*	Intron (ENSMUST00000034912.5/19417, intron 1 of 26)	9	89909912	89926740	16829	1	19417	ENSMUST00000190073.1	6056	ENSMUSG00000032356	Rasgrf1	RAS protein-specific guanine nucleotide-releasing factor 1
chr6	61295584	61295858	275	*	Intron (ENSMUST00000126214.7/232035, intron 1 of 10)	6	61310855	62380267	1069413	1	232035	ENSMUST00000045522.12	-14997	ENSMUSG00000039578	Ccser1	coiled-coil serine rich 1
chr6	71871523	71871679	157	*	Promoter (<=1kb)	6	71871536	71877388	5853	1	76614	ENSMUST00000205628.1	0	ENSMUSG00000052337	Immt	inner membrane protein, mitochondrial
