seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr7	125478755	125478894	140	*	Promoter (<=1kb)	7	125471167	125478559	7393	2	67711	ENSMUST00000149289.1	-196	ENSMUSG00000030750	Nsmce1	NSE1 homolog, SMC5-SMC6 complex component
chr10	80822674	80822770	97	*	Distal Intergenic	10	80826656	80829290	2635	1	18245	ENSMUST00000060987.14	-3886	ENSMUSG00000035242	Oaz1	ornithine decarboxylase antizyme 1
chr11	61981427	61981601	175	*	Intron (ENSMUST00000201866.3/432572, intron 1 of 3)	11	61976118	62073707	97590	1	432572	ENSMUST00000202869.1	5309	ENSMUSG00000042331	Specc1	sperm antigen with calponin homology and coiled-coil domains 1
chr4	99926526	99926632	107	*	Promoter (2-3kb)	4	99929414	99987294	57881	1	72157	ENSMUST00000058351.15	-2782	ENSMUSG00000025791	Pgm1	phosphoglucomutase 1
chr15	99394049	99394167	119	*	Promoter (<=1kb)	15	99393610	99408610	15001	1	110213	ENSMUST00000159531.2	439	ENSMUSG00000023010	Tmbim6	transmembrane BAX inhibitor motif containing 6
chr7	75611605	75611738	134	*	Promoter (<=1kb)	7	75611833	75677562	65730	1	75547	ENSMUST00000207079.1	-95	ENSMUSG00000066406	Akap13	A kinase anchor protein 13
chr7	90134344	90134429	86	*	Promoter (2-3kb)	7	90131645	90165572	33928	1	233489	ENSMUST00000208684.1	2699	ENSMUSG00000039361	Picalm	phosphatidylinositol binding clathrin assembly protein
chr12	64917634	64917979	346	*	Promoter (<=1kb)	12	64917906	64924591	6686	1	217648	ENSMUST00000058135.5	0	ENSMUSG00000047227	Gm527	predicted gene 527
chr4	130661242	130661427	186	*	Promoter (1-2kb)	4	130663321	130781564	118244	1	80912	ENSMUST00000030315.12	-1894	ENSMUSG00000028580	Pum1	pumilio RNA-binding family member 1
chr13	107065831	107065948	118	*	Intron (ENSMUST00000224811.1/ENSMUST00000224811.1, intron 1 of 1)	13	107032880	107055497	22618	1	100040322	ENSMUST00000224838.1	32951	ENSMUSG00000071181	3830408C21Rik	RIKEN cDNA 3830408C21 gene
chr12	31806745	31806985	241	*	Intron (ENSMUST00000036862.4/238123, intron 10 of 22)	12	31894121	31926022	31902	1	238123	ENSMUST00000219672.1	-87136	ENSMUSG00000035933	Cog5	component of oligomeric golgi complex 5
chr6	30300425	30300728	304	*	Intron (ENSMUST00000102993.9/22214, intron 1 of 6)	6	30214861	30304522	89662	2	22214	ENSMUST00000094543.2	3794	ENSMUSG00000039159	Ube2h	ubiquitin-conjugating enzyme E2H
chr4	136178747	136178823	77	*	Promoter (1-2kb)	4	136180783	136186807	6025	1	242705	ENSMUST00000149750.1	-1960	ENSMUSG00000018983	E2f2	E2F transcription factor 2
chr12	91582748	91582898	151	*	Intron (ENSMUST00000021345.13/83602, intron 2 of 8)	12	91586625	91589639	3015	2	83602	ENSMUST00000163693.1	6741	ENSMUSG00000020962	Gtf2a1	general transcription factor II A, 1
chr15	84932446	84932604	159	*	Intron (ENSMUST00000165443.3/18141, intron 3 of 7)	15	84923449	84940007	16559	1	18141	ENSMUST00000230411.1	8997	ENSMUSG00000016619	Nup50	nucleoporin 50
chr15	83348880	83349052	173	*	Promoter (1-2kb)	15	83299821	83350174	50354	2	66251	ENSMUST00000226124.1	1122	ENSMUSG00000054277	Arfgap3	ADP-ribosylation factor GTPase activating protein 3
chr7	17017210	17017319	110	*	Promoter (1-2kb)	7	17007153	17015470	8318	2	19060	ENSMUST00000124573.7	-1740	ENSMUSG00000003099	Ppp5c	protein phosphatase 5, catalytic subunit
chr11	57812264	57812543	280	*	Distal Intergenic	11	57801637	57810217	8581	1	50724	ENSMUST00000020826.5	10627	ENSMUSG00000020519	Sap30l	SAP30-like
chr12	33308723	33309019	297	*	Intron (ENSMUST00000146040.8/380753, intron 3 of 12)	12	33314277	33344941	30665	1	380753	ENSMUST00000133549.7	-5258	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1
chr1	77281679	77282121	443	*	Distal Intergenic	1	77373613	77377607	3995	2	13838	ENSMUST00000187346.1	95486	ENSMUSG00000026235	Epha4	Eph receptor A4
chr15	58747090	58747169	80	*	Distal Intergenic	15	58782269	58823530	41262	2	74868	ENSMUST00000072113.5	76361	ENSMUSG00000062373	Tmem65	transmembrane protein 65
chr11	116571944	116572327	384	*	Intron (ENSMUST00000082152.4/217342, intron 1 of 17)	11	116537740	116581447	43708	2	217342	ENSMUST00000082152.4	9120	ENSMUSG00000020802	Ube2o	ubiquitin-conjugating enzyme E2O
chr11	62086779	62086940	162	*	Intron (ENSMUST00000201866.3/432572, intron 3 of 3)	11	62077097	62223013	145917	1	432572	ENSMUST00000202179.1	9682	ENSMUSG00000042331	Specc1	sperm antigen with calponin homology and coiled-coil domains 1
chr5	93060991	93061152	162	*	Distal Intergenic	5	93041123	93045022	3900	2	78088	ENSMUST00000061328.5	-15969	ENSMUSG00000045314	Sowahb	sosondowah ankyrin repeat domain family member B
chr6	47790842	47791017	176	*	Distal Intergenic	6	47803576	47803652	77	2	735289	ENSMUST00000102106.1	12635	ENSMUSG00000076060	Mir704	microRNA 704
chr9	42479833	42479959	127	*	Intron (ENSMUST00000141275.1/ENSMUST00000141275.1, intron 3 of 4)	9	42415675	42472265	56591	2	272589	ENSMUST00000138506.7	-7568	ENSMUSG00000037287	Tbcel	tubulin folding cofactor E-like
chr18	68209130	68209241	112	*	Intron (ENSMUST00000063775.4/52662, intron 3 of 5)	18	68228067	68268630	40564	1	52662	ENSMUST00000236987.1	-18826	ENSMUSG00000024544	Ldlrad4	low density lipoprotein receptor class A domain containing 4
chr12	113042596	113042825	230	*	Intron (ENSMUST00000223502.1/217893, intron 1 of 23)	12	113062205	113074386	12182	1	217893	ENSMUST00000220715.1	-19380	ENSMUSG00000021143	Pacs2	phosphofurin acidic cluster sorting protein 2
chr5	143554025	143554146	122	*	Intron (ENSMUST00000067145.11/67238, intron 1 of 1)	5	143549040	143551933	2894	1	67238	ENSMUST00000198994.1	4985	ENSMUSG00000083012	Fam220a	family with sequence similarity 220, member A
chr14	74972352	74972508	157	*	Promoter (2-3kb)	14	74975086	74987104	12019	1	100043169	ENSMUST00000228599.1	-2578	ENSMUSG00000115019	Gm4278	predicted gene 4278
chr10	93688409	93689026	618	*	Intron (ENSMUST00000020204.4/57764, intron 3 of 9)	10	93674218	93683322	9105	2	100504069	ENSMUST00000147379.2	-5087	ENSMUSG00000085723	Gm15915	predicted gene 15915
chr11	61967149	61967307	159	*	Intron (ENSMUST00000201866.3/432572, intron 1 of 3)	11	61976118	62073707	97590	1	432572	ENSMUST00000202869.1	-8811	ENSMUSG00000042331	Specc1	sperm antigen with calponin homology and coiled-coil domains 1
chr13	32040961	32041097	137	*	Intron (ENSMUST00000041859.8/218138, intron 7 of 10)	13	32157330	32227241	69912	2	218138	ENSMUST00000178313.1	186144	ENSMUSG00000038372	Gmds	GDP-mannose 4, 6-dehydratase
chr10	11286503	11286631	129	*	Intron (ENSMUST00000129456.7/71865, intron 1 of 2)	10	11281587	11295518	13932	1	71865	ENSMUST00000070300.4	4916	ENSMUSG00000047648	Fbxo30	F-box protein 30
chr18	82522744	82523013	270	*	Intron (ENSMUST00000091789.10/17196, intron 3 of 3)	18	82554470	82585627	31158	1	17196	ENSMUST00000152071.8	-31457	ENSMUSG00000041607	Mbp	myelin basic protein
chr10	107962292	107962421	130	*	Intron (ENSMUST00000219670.1/628877, intron 2 of 5)	10	107946645	107977834	31190	1	628877	ENSMUST00000219670.1	15647	ENSMUSG00000112910	Gm29685	predicted gene, 29685
chr1	191853561	191853690	130	*	Distal Intergenic	1	191827148	191829988	2841	1	18005	ENSMUST00000136733.1	26413	ENSMUSG00000026622	Nek2	NIMA (never in mitosis gene a)-related expressed kinase 2
chr1	191875836	191875961	126	*	Distal Intergenic	1	191890233	191899256	9024	2	98736	ENSMUST00000140401.1	23295	ENSMUSG00000055833	1700034H15Rik	RIKEN cDNA 1700034H15 gene
chr3	88337430	88337580	151	*	Promoter (1-2kb)	3	88336365	88343316	6952	1	229512	ENSMUST00000194942.5	1065	ENSMUSG00000001415	Smg5	SMG5 nonsense mediated mRNA decay factor
chr16	31592009	31592243	235	*	Intron (ENSMUST00000232216.1/ENSMUST00000232216.1, intron 2 of 2)	16	31617735	31625292	7558	1	224098	ENSMUST00000232340.1	-25492	ENSMUSG00000116597	Gm536	predicted gene 536
chr10	128846777	128846933	157	*	Intron (ENSMUST00000218622.1/66118, intron 5 of 6)	10	128821932	128877629	55698	1	66118	ENSMUST00000220381.1	24845	ENSMUSG00000078427	Sarnp	SAP domain containing ribonucleoprotein
chr12	111516864	111517219	356	*	Distal Intergenic	12	111538016	111546752	8737	1	217869	ENSMUST00000166123.8	-20797	ENSMUSG00000021282	Eif5	eukaryotic translation initiation factor 5
chr11	60922259	60922523	265	*	Intron (ENSMUST00000123544.1/24082, intron 1 of 1)	11	60905954	60914750	8797	2	24083	ENSMUST00000143800.1	-7509	ENSMUSG00000018931	Natd1	N-acetyltransferase domain containing 1
chr5	36572580	36572655	76	*	Promoter (<=1kb)	5	36571594	36573266	1673	2	100855	ENSMUST00000144997.1	611	ENSMUSG00000029192	Tbc1d14	TBC1 domain family, member 14
chr8	120294987	120295102	116	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	120228456	120553634	325179	1	382034	ENSMUST00000180448.2	66531	ENSMUSG00000031822	Gse1	genetic suppressor element 1, coiled-coil protein
chr19	32271440	32271924	485	*	Intron (ENSMUST00000099514.9/208449, intron 3 of 9)	19	32160299	32276926	116628	2	208449	ENSMUST00000131768.7	5002	ENSMUSG00000040451	Sgms1	sphingomyelin synthase 1
chr9	64789384	64789601	218	*	Distal Intergenic	9	64811340	64919667	108328	1	102442	ENSMUST00000038890.5	-21739	ENSMUSG00000053641	Dennd4a	DENN domain containing 4A
chr6	38992045	38992307	263	*	Intron (ENSMUST00000003017.12/21391, intron 4 of 12)	6	38983310	39073206	89897	1	21391	ENSMUST00000161360.1	8735	ENSMUSG00000029925	Tbxas1	thromboxane A synthase 1, platelet
chr17	56788954	56789193	240	*	Intron (ENSMUST00000086801.6/19725, intron 5 of 16)	17	56781867	56783704	1838	2	19725	ENSMUST00000233624.1	-5250	ENSMUSG00000024206	Rfx2	regulatory factor X, 2 (influences HLA class II expression)
chr1	132389147	132389357	211	*	Promoter (<=1kb)	1	132356323	132390318	33996	2	68875	ENSMUST00000132435.1	961	ENSMUSG00000042066	Tmcc2	transmembrane and coiled-coil domains 2
chr10	61534695	61534850	156	*	Intron (ENSMUST00000049242.8/216011, intron 3 of 4)	10	61475801	61582791	106991	1	216011	ENSMUST00000049242.8	58894	ENSMUSG00000037151	Lrrc20	leucine rich repeat containing 20
chr13	107019608	107019771	164	*	Promoter (2-3kb)	13	106963757	107022027	58271	2	16563	ENSMUST00000117539.7	2256	ENSMUSG00000021693	Kif2a	kinesin family member 2A
chr10	23787118	23787696	579	*	Promoter (<=1kb)	10	23785183	23787275	2093	2	20042	ENSMUST00000218107.1	0	ENSMUSG00000061983	Rps12	ribosomal protein S12
chr17	83707441	83707651	211	*	Promoter (1-2kb)	17	83706191	83814905	108715	1	116871	ENSMUST00000067826.14	1250	ENSMUSG00000055817	Mta3	metastasis associated 3
chr17	33973716	33973923	208	*	Distal Intergenic	17	33975076	33978790	3715	2	630499	ENSMUST00000174250.3	4867	ENSMUSG00000121503	H2-K2	histocompatibility 2, K region locus 2
chr15	66968798	66968890	93	*	Promoter (<=1kb)	15	66943097	66969595	26499	2	17988	ENSMUST00000171266.7	705	ENSMUSG00000005125	Ndrg1	N-myc downstream regulated gene 1
chr4	101155635	101155894	260	*	Promoter (<=1kb)	4	101154249	101155119	871	2	16451	ENSMUST00000151235.1	-516	ENSMUSG00000028530	Jak1	Janus kinase 1
chr7	126862278	126862697	420	*	Promoter (<=1kb)	7	126852433	126862377	9945	2	233875	ENSMUST00000125624.7	0	ENSMUSG00000030689	Ino80e	INO80 complex subunit E
chr17	13590617	13590719	103	*	Intron (ENSMUST00000185626.6/72578, intron 1 of 5)	17	13487021	13568864	81844	2	72578	ENSMUST00000137459.7	-21753	ENSMUSG00000117042	2700054A10Rik	RIKEN cDNA 2700054A10 gene
chr4	53321287	53321379	93	*	Distal Intergenic	4	53261356	53270232	8877	2	381524	ENSMUST00000123127.2	-51055	ENSMUSG00000086712	Mexis	macrophage expressed LXRa(NR1H3)-dependent amplifier of Abca1 transcription lncRNA
chr11	116573187	116573581	395	*	Intron (ENSMUST00000082152.4/217342, intron 1 of 17)	11	116537740	116581447	43708	2	217342	ENSMUST00000082152.4	7866	ENSMUSG00000020802	Ube2o	ubiquitin-conjugating enzyme E2O
chr4	132042070	132042223	154	*	Intron (ENSMUST00000105970.7/269587, intron 1 of 18)	4	131923429	132049078	125650	2	269587	ENSMUST00000084253.9	6855	ENSMUSG00000028906	Epb41	erythrocyte membrane protein band 4.1
chr12	111535129	111535235	107	*	Promoter (2-3kb)	12	111538016	111546752	8737	1	217869	ENSMUST00000166123.8	-2781	ENSMUSG00000021282	Eif5	eukaryotic translation initiation factor 5
chr15	83448017	83448111	95	*	Intron (ENSMUST00000171436.7/23970, intron 1 of 10)	15	83376122	83432824	56703	2	23970	ENSMUST00000231184.1	-15193	ENSMUSG00000016664	Pacsin2	protein kinase C and casein kinase substrate in neurons 2
chr6	113544023	113544326	304	*	Intron (ENSMUST00000036340.11/211651, intron 8 of 43)	6	113551824	113553990	2167	1	211651	ENSMUST00000142453.1	-7498	ENSMUSG00000034023	Fancd2	Fanconi anemia, complementation group D2
chr3	96759706	96759836	131	*	3' UTR	3	96727839	96783720	55882	1	67845	ENSMUST00000199974.1	31867	ENSMUSG00000028098	Rnf115	ring finger protein 115
chr11	79069972	79070156	185	*	Intron (ENSMUST00000018478.10/16706, intron 2 of 18)	11	79030625	79074486	43862	2	16706	ENSMUST00000208969.1	4330	ENSMUSG00000018334	Ksr1	kinase suppressor of ras 1
chr19	55861827	55861966	140	*	Intron (ENSMUST00000111662.10/21416, intron 4 of 13)	19	55893352	55919618	26267	1	21416	ENSMUST00000145249.7	-31386	ENSMUSG00000024985	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box
chr4	58867319	58867550	232	*	Intron (ENSMUST00000102889.9/230249, intron 7 of 48)	4	58836072	58844881	8810	2	230249	ENSMUST00000151869.1	-22438	ENSMUSG00000050812	Ecpas	Ecm29 proteasome adaptor and scaffold
chr11	102374184	102374339	156	*	Promoter (2-3kb)	11	102375549	102377020	1472	2	105463053	ENSMUST00000126237.1	2681	ENSMUSG00000087330	Bloodlinc	Bloodlinc, erythroid developmental long intergenic non-protein coding transcript
chr3	100429637	100430133	497	*	Intron (ENSMUST00000152827.1/73806, intron 2 of 2)	3	100426439	100437754	11316	1	73806	ENSMUST00000152827.1	3198	ENSMUSG00000086923	4930406D18Rik	RIKEN cDNA 4930406D18 gene
chr18	62177484	62177584	101	*	Promoter (2-3kb)	18	62177816	62179959	2144	2	11555	ENSMUST00000053640.4	2375	ENSMUSG00000045730	Adrb2	adrenergic receptor, beta 2
chr2	10081606	10081738	133	*	Promoter (<=1kb)	2	10080624	10092806	12183	1	16588	ENSMUST00000042512.7	982	ENSMUSG00000037262	Kin	Kin17 DNA and RNA binding protein
chr11	62550331	62550615	285	*	Promoter (<=1kb)	11	62551171	62553213	2043	1	22187	ENSMUST00000019649.3	-556	ENSMUSG00000019505	Ubb	ubiquitin B
chr19	21274273	21274437	165	*	Promoter (1-2kb)	19	21273246	21282290	9045	1	22682	ENSMUST00000025659.11	1027	ENSMUSG00000024750	Zfand5	zinc finger, AN1-type domain 5
chr11	61882311	61882458	148	*	Intron (ENSMUST00000102650.9/56697, intron 12 of 14)	11	61871672	61878450	6779	2	56697	ENSMUST00000137323.1	-3861	ENSMUSG00000047804	Akap10	A kinase anchor protein 10
chr2	31759826	31759946	121	*	Promoter (<=1kb)	2	31759943	31804227	44285	1	11350	ENSMUST00000028190.12	0	ENSMUSG00000026842	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase
chr9	42462983	42463152	170	*	Promoter (1-2kb)	9	42413418	42461461	48044	2	272589	ENSMUST00000066179.13	-1522	ENSMUSG00000037287	Tbcel	tubulin folding cofactor E-like
chr2	167510546	167510761	216	*	Intron (ENSMUST00000109214.7/81018, intron 4 of 7)	2	167503446	167516164	12719	1	81018	ENSMUST00000127939.1	7100	ENSMUSG00000006418	Rnf114	ring finger protein 114
chr16	30512498	30512663	166	*	3' UTR	16	30513970	30540909	26940	2	224090	ENSMUST00000149110.2	28246	ENSMUSG00000022537	Tmem44	transmembrane protein 44
chr2	168229478	168229593	116	*	Promoter (<=1kb)	2	168211384	168230076	18693	2	13480	ENSMUST00000150437.7	483	ENSMUSG00000078919	Dpm1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
chr2	131935796	131936041	246	*	Intron (ENSMUST00000091288.12/19122, intron 2 of 2)	2	131950861	131956130	5270	1	26434	ENSMUST00000110170.7	-14820	ENSMUSG00000027338	Prnd	prion like protein doppel
chr17	71204781	71204863	83	*	Promoter (<=1kb)	17	71204676	71248242	43567	1	64898	ENSMUST00000126681.7	105	ENSMUSG00000024052	Lpin2	lipin 2
chr13	21787193	21787584	392	*	Promoter (<=1kb)	13	21786826	21787218	393	2	319170	ENSMUST00000091751.2	0	ENSMUSG00000069309	H2ac22	H2A clustered histone 22
chr6	134934405	134934545	141	*	Intron (ENSMUST00000183867.6/381822, intron 1 of 1)	6	134929155	134951718	22564	1	381822	ENSMUST00000184504.1	5250	ENSMUSG00000098318	Lockd	lncRNA downstream of Cdkn1b
chr6	134904266	134904498	233	*	Distal Intergenic	6	134887651	134898578	10928	2	14760	ENSMUST00000204908.1	-5688	ENSMUSG00000032641	Gpr19	G protein-coupled receptor 19
chr18	82691472	82691647	176	*	Promoter (<=1kb)	18	82656993	82691799	34807	2	329002	ENSMUST00000182866.2	152	ENSMUSG00000041258	Zfp236	zinc finger protein 236
chr3	88717927	88718075	149	*	Promoter (1-2kb)	3	88716911	88726319	9409	1	19769	ENSMUST00000172187.1	1016	ENSMUSG00000028057	Rit1	Ras-like without CAAX 1
chr11	32296785	32297666	882	*	Promoter (<=1kb)	11	32296628	32297255	628	1	15122	ENSMUST00000147010.1	157	ENSMUSG00000069919	Hba-a1	hemoglobin alpha, adult chain 1
chr12	76643454	76643525	72	*	Intron (ENSMUST00000021458.12/20741, intron 2 of 35)	12	76583231	76584086	856	2	20741	ENSMUST00000170532.1	-59368	ENSMUSG00000021061	Sptb	spectrin beta, erythrocytic
chr8	119916399	119916528	130	*	Intron (ENSMUST00000144458.7/22224, intron 1 of 13)	8	119910857	119951934	41078	1	22224	ENSMUST00000108982.10	5542	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10
chr1	38503806	38503958	153	*	Intron (ENSMUST00000095027.8/16764, intron 4 of 21)	1	38177326	38627185	449860	2	16764	ENSMUST00000095027.8	123227	ENSMUSG00000037138	Aff3	AF4/FMR2 family, member 3
chr12	114285147	114285311	165	*	Distal Intergenic	12	114469407	114469466	60	2	102465663	ENSMUST00000199671.1	184155	ENSMUSG00000119742	Mir7094-1	microRNA 7094-1
chr19	20761785	20761999	215	*	Distal Intergenic	19	20692953	20727562	34610	2	26358	ENSMUST00000025656.3	-34223	ENSMUSG00000024747	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7
chr13	34408389	34408533	145	*	Distal Intergenic	13	34179158	34345182	166025	2	73102	ENSMUST00000040336.11	-63207	ENSMUSG00000038267	Slc22a23	solute carrier family 22, member 23
chr13	73937608	73938144	537	*	Promoter (<=1kb)	13	73937811	73960894	23084	1	105246	ENSMUST00000222399.1	0	ENSMUSG00000057649	Brd9	bromodomain containing 9
chr7	84151879	84152282	404	*	Promoter (<=1kb)	7	84109356	84151893	42538	2	70178	ENSMUST00000117085.1	0	ENSMUSG00000038459	Abhd17c	abhydrolase domain containing 17C
chr4	136180508	136180683	176	*	Promoter (<=1kb)	4	136180783	136186807	6025	1	242705	ENSMUST00000149750.1	-100	ENSMUSG00000018983	E2f2	E2F transcription factor 2
chr2	57350629	57351030	402	*	Intron (ENSMUST00000141536.7/14571, intron 9 of 11)	2	57267377	57268108	732	1	14571	ENSMUST00000154612.1	83252	ENSMUSG00000026827	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial
chr6	5186282	5186521	240	*	Exon (ENSMUST00000176933.1/18979, exon 2 of 2)	6	5185549	5193763	8215	2	18979	ENSMUST00000176933.1	7242	ENSMUSG00000002588	Pon1	paraoxonase 1
chr12	3304086	3304188	103	*	Intron (ENSMUST00000021001.9/19325, intron 1 of 5)	12	3247428	3309969	62542	2	19325	ENSMUST00000021001.9	5781	ENSMUSG00000020671	Rab10	RAB10, member RAS oncogene family
chr13	112751867	112752031	165	*	Distal Intergenic	13	112800792	112867894	67103	1	19012	ENSMUST00000016144.11	-48761	ENSMUSG00000021759	Plpp1	phospholipid phosphatase 1
chr2	13183244	13183342	99	*	Intron (ENSMUST00000114791.8/20163, intron 6 of 7)	2	13218593	13271221	52629	2	20163	ENSMUST00000131226.1	87879	ENSMUSG00000026727	Rsu1	Ras suppressor protein 1
chr14	70743218	70743392	175	*	Intron (ENSMUST00000167242.7/65246, intron 1 of 27)	14	70671329	70766550	95222	2	65246	ENSMUST00000226607.1	23158	ENSMUSG00000022100	Xpo7	exportin 7
chr4	35322493	35322693	201	*	Distal Intergenic	4	35212423	35226175	13753	2	73205	ENSMUST00000156472.1	-96318	ENSMUSG00000028300	C9orf72	C9orf72, member of C9orf72-SMCR8 complex
chr6	86606412	86606648	237	*	Distal Intergenic	6	86628164	86629710	1547	1	67855	ENSMUST00000043400.7	-21516	ENSMUSG00000033508	Asprv1	aspartic peptidase, retroviral-like 1
chr3	96773085	96773196	112	*	Intron (ENSMUST00000029740.13/67845, intron 3 of 8)	3	96800155	96814521	14367	2	54215	ENSMUST00000047702.7	41325	ENSMUSG00000038304	Cd160	CD160 antigen
chr2	173042032	173042178	147	*	Distal Intergenic	2	173023050	173034700	11651	1	56190	ENSMUST00000130430.1	18982	ENSMUSG00000027510	Rbm38	RNA binding motif protein 38
chr4	93541231	93541283	53	*	Intron (ENSMUST00000137509.1/ENSMUST00000137509.1, intron 2 of 2)	4	93334138	93335511	1374	2	69136	ENSMUST00000066774.5	-205720	ENSMUSG00000054000	Tusc1	tumor suppressor candidate 1
chr8	70529918	70530128	211	*	Promoter (<=1kb)	8	70531124	70534171	3048	1	14232	ENSMUST00000125741.7	-996	ENSMUSG00000019428	Fkbp8	FK506 binding protein 8
chr11	85844227	85844357	131	*	Distal Intergenic	11	85832551	85841948	9398	1	21385	ENSMUST00000000095.6	11676	ENSMUSG00000000093	Tbx2	T-box 2
