seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	39802227	39802353	127	*	Distal Intergenic	5	39613935	39755475	141541	2	15476	ENSMUST00000117944.1	-46752	ENSMUSG00000051022	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1
chr9	28463671	28463973	303	*	Intron (ENSMUST00000115243.8/330908, intron 2 of 7)	9	28404169	28650288	246120	1	330908	ENSMUST00000150098.1	59502	ENSMUSG00000062257	Opcml	opioid binding protein/cell adhesion molecule-like
chr12	4417682	4417817	136	*	Promoter (<=1kb)	12	4339111	4416807	77697	2	17977	ENSMUST00000219715.1	-875	ENSMUSG00000020647	Ncoa1	nuclear receptor coactivator 1
chr5	111097418	111097504	87	*	Intron (ENSMUST00000040111.9/209683, intron 3 of 23)	5	111004144	111004252	109	1	735278	ENSMUST00000102208.1	93274	ENSMUSG00000076163	Mir701	microRNA 701
chr1	83731761	83732038	278	*	Intron (ENSMUST00000189405.6/ENSMUST00000189405.6, intron 3 of 4)	1	84037926	84053253	15328	2	98496	ENSMUST00000175948.1	321215	ENSMUSG00000045658	Pid1	phosphotyrosine interaction domain containing 1
chr14	34562493	34562694	202	*	Intron (ENSMUST00000022327.12/24131, intron 7 of 13)	14	34571914	34576994	5081	2	24131	ENSMUST00000226226.1	14300	ENSMUSG00000021798	Ldb3	LIM domain binding 3
chrX	137582723	137582964	242	*	Intron (ENSMUST00000113063.7/60367, intron 1 of 10)	20	137571019	138506311	935293	1	60367	ENSMUST00000130879.1	11704	ENSMUSG00000059203	Il1rapl2	interleukin 1 receptor accessory protein-like 2
chr11	81847874	81848130	257	*	Intron (ENSMUST00000066197.6/11418, intron 1 of 9)	11	81860673	81866416	5744	1	71388	ENSMUST00000126433.1	-12543	ENSMUSG00000020703	5530401A14Rik	RIKEN cDNA 5530401A14 gene
chr6	120073927	120074017	91	*	Distal Intergenic	6	120093350	120200339	106990	1	29862	ENSMUST00000112711.8	-19333	ENSMUSG00000041377	Ninj2	ninjurin 2
chr3	98990873	98991052	180	*	Distal Intergenic	3	99049822	99053744	3923	1	102634753	ENSMUST00000155224.2	-58770	ENSMUSG00000086833	Gm12440	predicted gene 12440
chr13	6142853	6143051	199	*	Distal Intergenic	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	278175	ENSMUSG00000000078	Klf6	Kruppel-like transcription factor 6
chr4	65403253	65403606	354	*	Intron (ENSMUST00000084496.2/56079, intron 19 of 21)	4	65604986	65616238	11253	1	69807	ENSMUST00000050850.13	-201380	ENSMUSG00000051675	Trim32	tripartite motif-containing 32
chr17	63755173	63755318	146	*	Distal Intergenic	17	63863062	63923397	60336	1	14158	ENSMUST00000233225.1	-107744	ENSMUSG00000000127	Fer	FER tyrosine kinase
chr1	124584825	124584913	89	*	Intron (ENSMUST00000239072.1/269109, intron 1 of 25)	1	123332142	124846039	1513898	2	269109	ENSMUST00000239072.1	261126	ENSMUSG00000036815	Dpp10	dipeptidylpeptidase 10
chr13	89570571	89570658	88	*	Intron (ENSMUST00000022108.8/12950, intron 1 of 4)	13	89584511	89601590	17080	1	12950	ENSMUST00000225678.1	-13853	ENSMUSG00000021613	Hapln1	hyaluronan and proteoglycan link protein 1
chr18	14283071	14283219	149	*	Distal Intergenic	18	14232309	14278542	46234	1	74529	ENSMUST00000234218.1	50762	ENSMUSG00000117633	8430422H06Rik	RIKEN cDNA 8430422H06 gene
chr3	25679532	25679829	298	*	Intron (ENSMUST00000193603.5/192167, intron 5 of 7)	3	25431811	26133734	701924	2	192167	ENSMUST00000075054.9	453905	ENSMUSG00000063887	Nlgn1	neuroligin 1
chr10	21588627	21588766	140	*	Distal Intergenic	10	21593145	21622376	29232	1	67692	ENSMUST00000057341.5	-4379	ENSMUSG00000050844	1700020N01Rik	RIKEN cDNA 1700020N01 gene
chr9	68913899	68914042	144	*	Intron (ENSMUST00000034766.13/19883, intron 1 of 10)	9	68655303	68664180	8878	1	19883	ENSMUST00000143507.1	258596	ENSMUSG00000032238	Rora	RAR-related orphan receptor alpha
chr3	101346139	101346285	147	*	Distal Intergenic	3	101377083	101379540	2458	1	78908	ENSMUST00000198995.4	-30798	ENSMUSG00000042035	Igsf3	immunoglobulin superfamily, member 3
chr18	16958921	16959157	237	*	Distal Intergenic	18	17019051	17137559	118509	1	75433	ENSMUST00000147119.7	-59894	ENSMUSG00000087170	1700001G01Rik	RIKEN cDNA 1700001G01 gene
chr2	3069243	3069488	246	*	Distal Intergenic	2	3114224	3227250	113027	1	269233	ENSMUST00000072955.11	-44736	ENSMUSG00000050530	Fam171a1	family with sequence similarity 171, member A1
chr10	104021724	104021873	150	*	Distal Intergenic	10	104142987	104145456	2470	1	637578	ENSMUST00000181634.7	-121114	ENSMUSG00000095022	Gm20765	predicted gene, 20765
chr17	84072204	84072345	142	*	Distal Intergenic	17	84078660	84089875	11216	1	74473	ENSMUST00000234076.1	-6315	ENSMUSG00000117571	4933433H22Rik	RIKEN cDNA 4933433H22 gene
chr3	101407507	101407883	377	*	Exon (ENSMUST00000197514.1/ENSMUST00000197514.1, exon 1 of 1)	3	101378338	101460156	81819	1	78908	ENSMUST00000195164.1	29169	ENSMUSG00000042035	Igsf3	immunoglobulin superfamily, member 3
chr12	17387672	17387761	90	*	Intron (ENSMUST00000046011.11/217431, intron 13 of 20)	12	17355392	17355474	83	1	100526470	ENSMUST00000175296.1	32280	ENSMUSG00000093037	Mir3066	microRNA 3066
chr11	113636754	113636895	142	*	Intron (ENSMUST00000125890.7/69806, intron 1 of 5)	11	113649169	113662947	13779	1	16834	ENSMUST00000018805.14	-12274	ENSMUSG00000018661	Cog1	component of oligomeric golgi complex 1
chr19	14485266	14485452	187	*	Intron (ENSMUST00000052011.14/21888, intron 8 of 19)	19	14543726	14595539	51814	2	21888	ENSMUST00000235975.1	110087	ENSMUSG00000024642	Tle4	transducin-like enhancer of split 4
chr2	124662404	124662565	162	*	Exon (ENSMUST00000132088.1/214968, exon 16 of 16)	2	124653635	124665309	11675	1	214968	ENSMUST00000103238.1	8769	ENSMUSG00000027200	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D
chrX	104737216	104737302	87	*	Distal Intergenic	20	104536969	104671064	134096	2	108672	ENSMUST00000042070.5	-66152	ENSMUSG00000033906	Zdhhc15	zinc finger, DHHC domain containing 15
chr2	60062058	60062147	90	*	Intron (ENSMUST00000112550.7/407823, intron 1 of 34)	2	59983786	60090070	106285	2	407823	ENSMUST00000129124.7	27923	ENSMUSG00000026987	Baz2b	bromodomain adjacent to zinc finger domain, 2B
chr8	8847705	8847921	217	*	Intron (ENSMUST00000207035.1/ENSMUST00000207035.1, intron 2 of 4)	8	8665075	8690521	25447	2	234023	ENSMUST00000048545.9	-157184	ENSMUSG00000040459	Arglu1	arginine and glutamate rich 1
chr5	149248148	149248240	93	*	Exon (ENSMUST00000174933.2/ENSMUST00000174933.2, exon 1 of 1)	5	149264767	149288153	23387	1	11690	ENSMUST00000071130.4	-16527	ENSMUSG00000060063	Alox5ap	arachidonate 5-lipoxygenase activating protein
chr15	57731187	57731442	256	*	Intron (ENSMUST00000096430.10/387609, intron 1 of 3)	15	57695729	57821110	125382	1	387609	ENSMUST00000160990.1	35458	ENSMUSG00000071757	Zhx2	zinc fingers and homeoboxes 2
chr11	36036477	36036661	185	*	Intron (ENSMUST00000102801.7/23964, intron 27 of 30)	11	35838400	35980527	142128	2	211652	ENSMUST00000018993.6	-55950	ENSMUSG00000018849	Wwc1	WW, C2 and coiled-coil domain containing 1
chr15	25608772	25609337	566	*	Distal Intergenic	15	25622525	25813673	191149	1	17909	ENSMUST00000110457.7	-13188	ENSMUSG00000022272	Myo10	myosin X
chr18	54023372	54023518	147	*	Distal Intergenic	18	53932244	53948671	16428	1	70425	ENSMUST00000236399.1	91128	ENSMUSG00000073563	Csnk1g3	casein kinase 1, gamma 3
chr8	113906419	113906622	204	*	Distal Intergenic	8	113764525	113848738	84214	2	208936	ENSMUST00000213061.1	-57681	ENSMUSG00000053399	Adamts18	ADAM metallopeptidase with thrombospondin type 1 motif 18
chr9	62608572	62608701	130	*	Distal Intergenic	9	62677826	62783982	106157	1	319480	ENSMUST00000034774.8	-69125	ENSMUSG00000032243	Itga11	integrin alpha 11
chr18	32644225	32644491	267	*	Distal Intergenic	18	32528322	32560034	31713	2	71683	ENSMUST00000174459.1	-84191	ENSMUSG00000090523	Gypc	glycophorin C
chr7	79397655	79397850	196	*	Promoter (1-2kb)	7	79399136	79435691	36556	1	208836	ENSMUST00000137667.2	-1286	ENSMUSG00000039187	Fanci	Fanconi anemia, complementation group I
chr7	66238345	66238432	88	*	Intron (ENSMUST00000167705.7/233328, intron 2 of 2)	7	66226912	66262470	35559	2	233328	ENSMUST00000167705.7	24038	ENSMUSG00000015133	Lrrk1	leucine-rich repeat kinase 1
chr2	48328269	48328463	195	*	Intron (ENSMUST00000127672.1/ENSMUST00000127672.1, intron 1 of 5)	2	48814109	48903269	89161	1	11480	ENSMUST00000063886.3	-485646	ENSMUSG00000052155	Acvr2a	activin receptor IIA
chr9	89892938	89893074	137	*	Distal Intergenic	9	89909908	89915847	5940	1	19417	ENSMUST00000189545.1	-16834	ENSMUSG00000032356	Rasgrf1	RAS protein-specific guanine nucleotide-releasing factor 1
chr10	91695658	91695744	87	*	Distal Intergenic	10	91888829	91953580	64752	1	102633867	ENSMUST00000217529.1	-193085	ENSMUSG00000111657	Gm31592	predicted gene, 31592
chr5	84481063	84481284	222	*	Distal Intergenic	5	84330775	84417382	86608	2	13839	ENSMUST00000136775.1	-63681	ENSMUSG00000029245	Epha5	Eph receptor A5
chr14	68927905	68928052	148	*	Distal Intergenic	14	69029238	69041804	12567	1	20855	ENSMUST00000014957.9	-101186	ENSMUSG00000014813	Stc1	stanniocalcin 1
chr11	114400815	114400971	157	*	Distal Intergenic	11	114413643	114423887	10245	2	319819	ENSMUST00000141088.1	22916	ENSMUSG00000062391	4932435O22Rik	RIKEN cDNA 4932435O22 gene
chr2	102866192	102866311	120	*	Intron (ENSMUST00000005218.14/12505, intron 1 of 18)	2	102814133	102901346	87214	2	12505	ENSMUST00000111192.2	35035	ENSMUSG00000005087	Cd44	CD44 antigen
chr16	37141810	37141944	135	*	Intron (ENSMUST00000114787.7/207227, intron 22 of 27)	16	37085915	37095417	9503	1	77782	ENSMUST00000182717.1	55895	ENSMUSG00000034206	Polq	polymerase (DNA directed), theta
chr3	145852856	145853123	268	*	Intron (ENSMUST00000029845.14/69219, intron 3 of 5)	3	145810479	145889295	78817	1	69219	ENSMUST00000127193.1	42377	ENSMUSG00000028194	Ddah1	dimethylarginine dimethylaminohydrolase 1
chr6	95621781	95621957	177	*	Intron (ENSMUST00000204224.2/20917, intron 2 of 10)	6	95566485	95644009	77525	2	20917	ENSMUST00000203071.1	22052	ENSMUSG00000061838	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit
chr2	56461306	56461454	149	*	Distal Intergenic	2	56785811	56785907	97	1	102465169	ENSMUST00000184814.1	-324357	ENSMUSG00000098437	Mir195b	microRNA 195b
chr5	20334523	20334657	135	*	Intron (ENSMUST00000197354.4/50791, intron 6 of 21)	5	20228186	20651728	423543	1	50791	ENSMUST00000208219.1	106337	ENSMUSG00000040003	Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2
chr7	125801404	125801493	90	*	Intron (ENSMUST00000124223.7/233865, intron 7 of 26)	7	125786255	125861996	75742	1	233865	ENSMUST00000122337.7	15149	ENSMUSG00000032743	Katnip	katanin interacting protein
chr9	80688509	80688783	275	*	Distal Intergenic	9	80313995	80465481	151487	2	63859	ENSMUST00000113250.9	-223028	ENSMUSG00000032343	Impg1	interphotoreceptor matrix proteoglycan 1
chrX	98291811	98292093	283	*	Intron (ENSMUST00000052837.8/11835, intron 3 of 7)	20	98148769	98323215	174447	1	11835	ENSMUST00000052837.8	143042	ENSMUSG00000046532	Ar	androgen receptor
chr2	31049073	31049158	86	*	Intron (ENSMUST00000073879.11/14269, intron 9 of 13)	2	31033091	31055444	22354	2	14269	ENSMUST00000128431.2	6286	ENSMUSG00000075415	Fnbp1	formin binding protein 1
chr10	102514260	102514423	164	*	Promoter (2-3kb)	10	102512222	102549736	37515	1	237504	ENSMUST00000219445.1	2038	ENSMUSG00000044921	Rassf9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9
chr11	78198012	78198137	126	*	Intron (ENSMUST00000078099.3/216974, intron 1 of 3)	11	78194734	78205763	11030	1	216974	ENSMUST00000108317.2	3278	ENSMUSG00000044122	Proca1	protein interacting with cyclin A1
chr12	117868157	117868439	283	*	Intron (ENSMUST00000176499.1/217946, intron 4 of 4)	12	117843888	117875627	31740	1	217946	ENSMUST00000177339.1	24269	ENSMUSG00000021175	Cdca7l	cell division cycle associated 7 like
chr8	95272990	95273226	237	*	Intron (ENSMUST00000119870.8/333329, intron 16 of 32)	8	95240981	95281590	40610	2	333329	ENSMUST00000120044.8	8364	ENSMUSG00000031789	Cngb1	cyclic nucleotide gated channel beta 1
chr3	141529733	141529880	148	*	Intron (ENSMUST00000106236.8/22253, intron 1 of 15)	3	141465671	141830538	364868	1	22253	ENSMUST00000142762.1	64062	ENSMUSG00000059921	Unc5c	unc-5 netrin receptor C
chr15	78088765	78088858	94	*	Intron (ENSMUST00000019290.2/12300, intron 1 of 3)	15	77991748	78120028	128281	2	12300	ENSMUST00000019290.2	31170	ENSMUSG00000019146	Cacng2	calcium channel, voltage-dependent, gamma subunit 2
chr9	9144597	9144777	181	*	Intron (ENSMUST00000093893.11/71544, intron 3 of 22)	9	9236288	9260883	24596	1	100579151	ENSMUST00000189204.1	-91511	ENSMUSG00000085253	Gm16833	predicted gene, 16833
chr5	135495839	135495926	88	*	Intron (ENSMUST00000060311.11/215114, intron 1 of 30)	5	135449749	135489258	39510	2	215114	ENSMUST00000201998.1	-6581	ENSMUSG00000039959	Hip1	huntingtin interacting protein 1
chr9	30137917	30138213	297	*	Distal Intergenic	9	29941548	29963141	21594	2	235106	ENSMUST00000151977.1	-174776	ENSMUSG00000059974	Ntm	neurotrimin
chr3	81788912	81789272	361	*	Distal Intergenic	3	81802025	81805161	3137	1	320566	ENSMUST00000193672.1	-12753	ENSMUSG00000103695	A830029E22Rik	RIKEN cDNA A830029E22 gene
chr9	76722984	76723139	156	*	Distal Intergenic	9	76490054	76567116	77063	2	208994	ENSMUST00000183437.7	-155868	ENSMUSG00000032358	Fam83b	family with sequence similarity 83, member B
chr17	84896044	84896184	141	*	Distal Intergenic	17	84956741	85023991	67251	1	19043	ENSMUST00000112305.9	-60557	ENSMUSG00000061130	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform
chr15	69481117	69481407	291	*	Distal Intergenic	15	69270533	69274720	4188	1	75076	ENSMUST00000231164.1	210584	ENSMUSG00000116167	4930504C09Rik	RIKEN cDNA 4930504C09 gene
chr3	62585132	62585396	265	*	Intron (ENSMUST00000058535.5/229357, intron 3 of 3)	3	62594808	62602774	7967	2	229357	ENSMUST00000149007.1	17378	ENSMUSG00000043441	Gpr149	G protein-coupled receptor 149
chr15	46125763	46126303	541	*	Distal Intergenic	15	46324559	46373858	49300	1	71120	ENSMUST00000187130.6	-198256	ENSMUSG00000099751	1700022A22Rik	RIKEN cDNA 1700022A22 gene
chr5	72882497	72882661	165	*	Distal Intergenic	5	72755738	72868483	112746	2	21682	ENSMUST00000138842.7	-14014	ENSMUSG00000029217	Tec	tec protein tyrosine kinase
chr8	124682334	124682560	227	*	Promoter (<=1kb)	8	124679035	124682530	3496	2	234875	ENSMUST00000131633.1	0	ENSMUSG00000037300	Ttc13	tetratricopeptide repeat domain 13
chr12	113395977	113396066	90	*	Distal Intergenic	12	113489511	113492057	2547	1	238405	ENSMUST00000063317.3	-93445	ENSMUSG00000051804	Adam6b	a disintegrin and metallopeptidase domain 6B
chr8	122382137	122382222	86	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	122376681	122417359	40679	1	76014	ENSMUST00000176629.7	5456	ENSMUSG00000017478	Zc3h18	zinc finger CCCH-type containing 18
chr3	145599656	145599755	100	*	Intron (ENSMUST00000199033.4/229937, intron 9 of 10)	3	145595868	145604012	8145	1	229937	ENSMUST00000197474.1	3788	ENSMUSG00000074182	Znhit6	zinc finger, HIT type 6
chr15	51980590	51980767	178	*	Intron (ENSMUST00000022927.10/19357, intron 2 of 13)	15	51973837	51991510	17674	2	19357	ENSMUST00000226529.1	10743	ENSMUSG00000022314	Rad21	RAD21 cohesin complex component
chr14	31453285	31453371	87	*	Distal Intergenic	14	31359880	31436078	76199	2	24056	ENSMUST00000140002.7	-17207	ENSMUSG00000021892	Sh3bp5	SH3-domain binding protein 5 (BTK-associated)
chr16	15254772	15254906	135	*	Distal Intergenic	16	15555881	15594472	38592	2	70620	ENSMUST00000118236.7	339566	ENSMUSG00000022674	Ube2v2	ubiquitin-conjugating enzyme E2 variant 2
chr7	66803901	66804182	282	*	Intron (ENSMUST00000066475.10/545975, intron 10 of 10)	7	66839735	66969555	129821	1	233332	ENSMUST00000156396.7	-35553	ENSMUSG00000058145	Adamts17	ADAM metallopeptidase with thrombospondin type 1 motif 17
chr15	53946473	53946603	131	*	Distal Intergenic	15	53818794	53902537	83744	2	320679	ENSMUST00000132362.1	-43936	ENSMUSG00000058656	Samd12	sterile alpha motif domain containing 12
chrX	162501032	162501255	224	*	Intron (ENSMUST00000154424.7/194590, intron 11 of 15)	20	162546220	162552579	6360	2	194590	ENSMUST00000155043.1	51324	ENSMUSG00000040855	Reps2	RALBP1 associated Eps domain containing protein 2
chr3	83992026	83992398	373	*	Intron (ENSMUST00000191758.5/229473, intron 3 of 34)	3	83921365	83968228	46864	2	229473	ENSMUST00000194432.5	-23798	ENSMUSG00000033767	Tmem131l	transmembrane 131 like
chr10	96325435	96325612	178	*	Intron (ENSMUST00000218518.1/ENSMUST00000218518.1, intron 1 of 2)	10	96226207	96248708	22502	1	74881	ENSMUST00000218720.1	99228	ENSMUSG00000112762	4930459C07Rik	RIKEN cDNA 4930459C07 gene
chr5	39804762	39804965	204	*	Distal Intergenic	5	39613935	39755475	141541	2	15476	ENSMUST00000117944.1	-49287	ENSMUSG00000051022	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1
chr3	85899786	85899872	87	*	Distal Intergenic	3	85801047	85887518	86472	2	320302	ENSMUST00000125216.2	-12268	ENSMUSG00000031286	Glt28d2	glycosyltransferase 28 domain containing 2
chr7	118096315	118096402	88	*	Distal Intergenic	7	118109663	118115228	5566	2	267019	ENSMUST00000134270.1	18826	ENSMUSG00000008683	Rps15a	ribosomal protein S15A
chr18	3289913	3289999	87	*	Intron (ENSMUST00000151311.7/12916, intron 4 of 6)	18	3267572	3281769	14198	2	12916	ENSMUST00000147138.7	-8144	ENSMUSG00000063889	Crem	cAMP responsive element modulator
chr13	31362475	31362660	186	*	Intron (ENSMUST00000148552.1/ENSMUST00000148552.1, intron 2 of 2)	13	31213410	31241086	27677	2	73924	ENSMUST00000153175.2	-121389	ENSMUSG00000087460	4930401O12Rik	RIKEN cDNA 4930401O12 gene
chr4	50239474	50239661	188	*	Distal Intergenic	4	49769635	49845744	76110	2	242443	ENSMUST00000131797.1	-393730	ENSMUSG00000039579	Grin3a	glutamate receptor ionotropic, NMDA3A
chr5	96620322	96620553	232	*	Promoter (2-3kb)	5	96617581	96636878	19298	1	231470	ENSMUST00000199204.4	2741	ENSMUSG00000034687	Fras1	Fraser extracellular matrix complex subunit 1
chr8	86052078	86052345	268	*	Intron (ENSMUST00000053771.13/102093, intron 29 of 31)	8	86035646	86060641	24996	1	102093	ENSMUST00000162305.1	16432	ENSMUSG00000036879	Phkb	phosphorylase kinase beta
chr11	59313442	59313800	359	*	Intron (ENSMUST00000000128.9/216795, intron 1 of 3)	11	59306930	59333552	26623	1	216795	ENSMUST00000108783.3	6512	ENSMUSG00000000126	Wnt9a	wingless-type MMTV integration site family, member 9A
chr4	142189846	142189985	140	*	Intron (ENSMUST00000155023.7/71529, intron 1 of 13)	4	142139243	142210108	70866	2	71529	ENSMUST00000129032.7	20123	ENSMUSG00000040606	Kazn	kazrin, periplakin interacting protein
chr1	82150831	82151117	287	*	Distal Intergenic	1	82131916	82132019	104	1	102466629	ENSMUST00000183462.1	18915	ENSMUSG00000098797	Mir6344	microRNA 6344
chr7	88734648	88734820	173	*	Distal Intergenic	7	88430394	88490829	60436	1	72433	ENSMUST00000208478.1	304254	ENSMUSG00000030559	Rab38	RAB38, member RAS oncogene family
chr8	119935667	119935858	192	*	Intron (ENSMUST00000144458.7/22224, intron 2 of 13)	8	119944078	119948718	4641	1	22224	ENSMUST00000135210.1	-8220	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10
chr17	75199608	75200160	553	*	Intron (ENSMUST00000234490.1/268977, intron 5 of 34)	17	75178911	75391326	212416	1	268977	ENSMUST00000112514.1	20697	ENSMUSG00000001870	Ltbp1	latent transforming growth factor beta binding protein 1
chr6	93274184	93274520	337	*	Distal Intergenic	6	92926231	92943492	17262	2	101401	ENSMUST00000136751.1	-330692	ENSMUSG00000030022	Adamts9	ADAM metallopeptidase with thrombospondin type 1 motif 9
chr17	9529466	9529613	148	*	Distal Intergenic	17	9666495	9669717	3223	2	67543	ENSMUST00000057190.3	140104	ENSMUSG00000046173	Pabpc6	poly(A) binding protein, cytoplasmic 6
chr11	25104498	25104695	198	*	Distal Intergenic	11	25326107	25367137	41031	1	71234	ENSMUST00000125234.7	-221412	ENSMUSG00000033015	4933427E13Rik	RIKEN cDNA 4933427E13 gene
chr11	20452199	20452330	132	*	Distal Intergenic	11	20543253	20597020	53768	1	58172	ENSMUST00000145328.1	-90923	ENSMUSG00000049800	Sertad2	SERTA domain containing 2
chr14	15785335	15785522	188	*	Intron (ENSMUST00000225565.1/ENSMUST00000225565.1, intron 5 of 5)	14	15357522	15438987	81466	2	218763	ENSMUST00000055211.5	-346348	ENSMUSG00000045201	Lrrc3b	leucine rich repeat containing 3B
chr5	5691759	5691843	85	*	Promoter (2-3kb)	5	5670938	5694052	23115	2	74051	ENSMUST00000115425.8	2209	ENSMUSG00000015653	Steap2	six transmembrane epithelial antigen of prostate 2
chr9	89915968	89916054	87	*	Intron (ENSMUST00000034912.5/19417, intron 1 of 26)	9	89909912	89926740	16829	1	19417	ENSMUST00000190073.1	6056	ENSMUSG00000032356	Rasgrf1	RAS protein-specific guanine nucleotide-releasing factor 1
